RepoName;TravisFullPath;TravisFileGitURL
gorgonia/tensor;D:/PhD Work/repos/applied/gorgonia/tensor/.travis.yml;https://github.com/gorgonia/tensor/blob/master/.travis.yml
repetere/tensorscript;D:/PhD Work/repos/applied/repetere/tensorscript/.travis.yml;https://github.com/repetere/tensorscript/blob/master/.travis.yml
GCE-NEIIST/GCE-NEIIST-webapp;D:/PhD Work/repos/applied/GCE-NEIIST/GCE-NEIIST-webapp/.travis.yml;https://github.com/GCE-NEIIST/GCE-NEIIST-webapp/blob/master/.travis.yml
openvenues/node-postal;D:/PhD Work/repos/applied/openvenues/node-postal/.travis.yml;https://github.com/openvenues/node-postal/blob/master/.travis.yml
Acellera/moleculekit;D:/PhD Work/repos/applied/Acellera/moleculekit/.travis.yml;https://github.com/Acellera/moleculekit/blob/master/.travis.yml
EmergentOrder/onnx-scala;D:/PhD Work/repos/applied/EmergentOrder/onnx-scala/.travis.yml;https://github.com/EmergentOrder/onnx-scala/blob/master/.travis.yml
mholtzscher/spacy_readability;D:/PhD Work/repos/applied/mholtzscher/spacy_readability/.travis.yml;https://github.com/mholtzscher/spacy_readability/blob/master/.travis.yml
domainadaptation/salad;D:/PhD Work/repos/applied/domainadaptation/salad/.travis.yml;https://github.com/domainadaptation/salad/blob/master/.travis.yml
bigmlcom/python;D:/PhD Work/repos/applied/bigmlcom/python/.travis.yml;https://github.com/bigmlcom/python/blob/master/.travis.yml
fdavidcl/ruta;D:/PhD Work/repos/applied/fdavidcl/ruta/.travis.yml;https://github.com/fdavidcl/ruta/blob/master/.travis.yml
ssydasheng/GPflow-Slim;D:/PhD Work/repos/applied/ssydasheng/GPflow-Slim/.travis.yml;https://github.com/ssydasheng/GPflow-Slim/blob/master/.travis.yml
IlyaGusev/rnnmorph;D:/PhD Work/repos/applied/IlyaGusev/rnnmorph/.travis.yml;https://github.com/IlyaGusev/rnnmorph/blob/master/.travis.yml
aonemd/margopher;D:/PhD Work/repos/applied/aonemd/margopher/.travis.yml;https://github.com/aonemd/margopher/blob/master/.travis.yml
neurodata/knorR;D:/PhD Work/repos/applied/neurodata/knorR/.travis.yml;https://github.com/neurodata/knorR/blob/master/.travis.yml
tzutalin/labelImg;D:/PhD Work/repos/applied/tzutalin/labelImg/.travis.yml;https://github.com/tzutalin/labelImg/blob/master/.travis.yml
jupyter4edu/jupyter-edu-book;D:/PhD Work/repos/applied/jupyter4edu/jupyter-edu-book/.travis.yml;https://github.com/jupyter4edu/jupyter-edu-book/blob/master/.travis.yml
majkamichal/naivebayes;D:/PhD Work/repos/applied/majkamichal/naivebayes/.travis.yml;https://github.com/majkamichal/naivebayes/blob/master/.travis.yml
cbg-ethz/pybda;D:/PhD Work/repos/applied/cbg-ethz/pybda/.travis.yml;https://github.com/cbg-ethz/pybda/blob/master/.travis.yml
fdtomasi/regain;D:/PhD Work/repos/applied/fdtomasi/regain/.travis.yml;https://github.com/fdtomasi/regain/blob/master/.travis.yml
edublancas/sklearn-evaluation;D:/PhD Work/repos/applied/edublancas/sklearn-evaluation/.travis.yml;https://github.com/edublancas/sklearn-evaluation/blob/master/.travis.yml
snipsco/snips-nlu-parsers;D:/PhD Work/repos/applied/snipsco/snips-nlu-parsers/.travis.yml;https://github.com/snipsco/snips-nlu-parsers/blob/master/.travis.yml
NRCan/geo-deep-learning;D:/PhD Work/repos/applied/NRCan/geo-deep-learning/.travis.yml;https://github.com/NRCan/geo-deep-learning/blob/master/.travis.yml
jobovy/extreme-deconvolution;D:/PhD Work/repos/applied/jobovy/extreme-deconvolution/.travis.yml;https://github.com/jobovy/extreme-deconvolution/blob/master/.travis.yml
valtech/ros_hadoop;D:/PhD Work/repos/applied/valtech/ros_hadoop/.travis.yml;https://github.com/valtech/ros_hadoop/blob/master/.travis.yml
RandolphVI/Next-Basket-Recommendation;D:/PhD Work/repos/applied/RandolphVI/Next-Basket-Recommendation/.travis.yml;https://github.com/RandolphVI/Next-Basket-Recommendation/blob/master/.travis.yml
UBC-Stat-ML/blangSDK;D:/PhD Work/repos/applied/UBC-Stat-ML/blangSDK/.travis.yml;https://github.com/UBC-Stat-ML/blangSDK/blob/master/.travis.yml
hanabi1224/tensorflow-batteries;D:/PhD Work/repos/applied/hanabi1224/tensorflow-batteries/.travis.yml;https://github.com/hanabi1224/tensorflow-batteries/blob/master/.travis.yml
akshaynagpal/w2n;D:/PhD Work/repos/applied/akshaynagpal/w2n/.travis.yml;https://github.com/akshaynagpal/w2n/blob/master/.travis.yml
aleju/imgaug;D:/PhD Work/repos/applied/aleju/imgaug/.travis.yml;https://github.com/aleju/imgaug/blob/master/.travis.yml
proycon/clam;D:/PhD Work/repos/applied/proycon/clam/.travis.yml;https://github.com/proycon/clam/blob/master/.travis.yml
InstitutoDOr/FriendENGINE;D:/PhD Work/repos/applied/InstitutoDOr/FriendENGINE/dcm2niix/.travis.yml;https://github.com/InstitutoDOr/FriendENGINE/blob/master/dcm2niix/.travis.yml
aws/sagemaker-sparkml-serving-container;D:/PhD Work/repos/applied/aws/sagemaker-sparkml-serving-container/.travis.yml;https://github.com/aws/sagemaker-sparkml-serving-container/blob/master/.travis.yml
ELS-RD/anonymisation;D:/PhD Work/repos/applied/ELS-RD/anonymisation/.travis.yml;https://github.com/ELS-RD/anonymisation/blob/master/.travis.yml
textpipe/textpipe;D:/PhD Work/repos/applied/textpipe/textpipe/.travis.yml;https://github.com/textpipe/textpipe/blob/master/.travis.yml
FluxML/ONNX.jl;D:/PhD Work/repos/applied/FluxML/ONNX.jl/.travis.yml;https://github.com/FluxML/ONNX.jl/blob/master/.travis.yml
apachecn/Interview;D:/PhD Work/repos/applied/apachecn/Interview/.travis.yml;https://github.com/apachecn/Interview/blob/master/.travis.yml
parlance/ctcdecode;D:/PhD Work/repos/applied/parlance/ctcdecode/.travis.yml;https://github.com/parlance/ctcdecode/blob/master/.travis.yml
Cloud-CV/evalai-cli;D:/PhD Work/repos/applied/Cloud-CV/evalai-cli/.travis.yml;https://github.com/Cloud-CV/evalai-cli/blob/master/.travis.yml
wq2012/SpectralCluster;D:/PhD Work/repos/applied/wq2012/SpectralCluster/.travis.yml;https://github.com/wq2012/SpectralCluster/blob/master/.travis.yml
jmschrei/apricot;D:/PhD Work/repos/applied/jmschrei/apricot/.travis.yml;https://github.com/jmschrei/apricot/blob/master/.travis.yml
winkjs/wink-regression-tree;D:/PhD Work/repos/applied/winkjs/wink-regression-tree/.travis.yml;https://github.com/winkjs/wink-regression-tree/blob/master/.travis.yml
raphaelvallat/entropy;D:/PhD Work/repos/applied/raphaelvallat/entropy/.travis.yml;https://github.com/raphaelvallat/entropy/blob/master/.travis.yml
orion-labs/node-red-contrib-orion;D:/PhD Work/repos/applied/orion-labs/node-red-contrib-orion/.travis.yml;https://github.com/orion-labs/node-red-contrib-orion/blob/master/.travis.yml
vita-epfl/openpifpaf;D:/PhD Work/repos/applied/vita-epfl/openpifpaf/.travis.yml;https://github.com/vita-epfl/openpifpaf/blob/master/.travis.yml
sarifsystems/sarif;D:/PhD Work/repos/applied/sarifsystems/sarif/.travis.yml;https://github.com/sarifsystems/sarif/blob/master/.travis.yml
sangwook236/SWDT;D:/PhD Work/repos/applied/sangwook236/SWDT/.travis.yml;https://github.com/sangwook236/SWDT/blob/master/.travis.yml
vecto-ai/vecto;D:/PhD Work/repos/applied/vecto-ai/vecto/.travis.yml;https://github.com/vecto-ai/vecto/blob/master/.travis.yml
koalanlp/python-support;D:/PhD Work/repos/applied/koalanlp/python-support/.travis.yml;https://github.com/koalanlp/python-support/blob/master/.travis.yml
bmcfee/pumpp;D:/PhD Work/repos/applied/bmcfee/pumpp/.travis.yml;https://github.com/bmcfee/pumpp/blob/master/.travis.yml
soaxelbrooke/phrase;D:/PhD Work/repos/applied/soaxelbrooke/phrase/.travis.yml;https://github.com/soaxelbrooke/phrase/blob/master/.travis.yml
theislab/scgen;D:/PhD Work/repos/applied/theislab/scgen/.travis.yml;https://github.com/theislab/scgen/blob/master/.travis.yml
kylebarron/stata_kernel;D:/PhD Work/repos/applied/kylebarron/stata_kernel/.travis.yml;https://github.com/kylebarron/stata_kernel/blob/master/.travis.yml
winkjs/wink-bm25-text-search;D:/PhD Work/repos/applied/winkjs/wink-bm25-text-search/.travis.yml;https://github.com/winkjs/wink-bm25-text-search/blob/master/.travis.yml
tlverse/origami;D:/PhD Work/repos/applied/tlverse/origami/.travis.yml;https://github.com/tlverse/origami/blob/master/.travis.yml
MaxHalford/xam;D:/PhD Work/repos/applied/MaxHalford/xam/.travis.yml;https://github.com/MaxHalford/xam/blob/master/.travis.yml
brainiak/brainiak;D:/PhD Work/repos/applied/brainiak/brainiak/.travis.yml;https://github.com/brainiak/brainiak/blob/master/.travis.yml
namisan/mt-dnn;D:/PhD Work/repos/applied/namisan/mt-dnn/.travis.yml;https://github.com/namisan/mt-dnn/blob/master/.travis.yml
sarahromanes/multiDA;D:/PhD Work/repos/applied/sarahromanes/multiDA/.travis.yml;https://github.com/sarahromanes/multiDA/blob/master/.travis.yml
sebpuetz/lumberjack;D:/PhD Work/repos/applied/sebpuetz/lumberjack/.travis.yml;https://github.com/sebpuetz/lumberjack/blob/master/.travis.yml
adhaamehab/arabicnlp;D:/PhD Work/repos/applied/adhaamehab/arabicnlp/.travis.yml;https://github.com/adhaamehab/arabicnlp/blob/master/.travis.yml
IBM/powerai-counting-cars;D:/PhD Work/repos/applied/IBM/powerai-counting-cars/.travis.yml;https://github.com/IBM/powerai-counting-cars/blob/master/.travis.yml
shadaj/scalapy-tensorflow;D:/PhD Work/repos/applied/shadaj/scalapy-tensorflow/.travis.yml;https://github.com/shadaj/scalapy-tensorflow/blob/master/.travis.yml
alan-turing-institute/MLJBase.jl;D:/PhD Work/repos/applied/alan-turing-institute/MLJBase.jl/.travis.yml;https://github.com/alan-turing-institute/MLJBase.jl/blob/master/.travis.yml
aichaos/rivescript-go;D:/PhD Work/repos/applied/aichaos/rivescript-go/.travis.yml;https://github.com/aichaos/rivescript-go/blob/master/.travis.yml
rstudio/sparkxgb;D:/PhD Work/repos/applied/rstudio/sparkxgb/.travis.yml;https://github.com/rstudio/sparkxgb/blob/master/.travis.yml
clusterking/clusterking;D:/PhD Work/repos/applied/clusterking/clusterking/.travis.yml;https://github.com/clusterking/clusterking/blob/master/.travis.yml
facebookresearch/ELF;D:/PhD Work/repos/applied/facebookresearch/ELF/.travis.yml;https://github.com/facebookresearch/ELF/blob/master/.travis.yml
datarobot/pic2vec;D:/PhD Work/repos/applied/datarobot/pic2vec/.travis.yml;https://github.com/datarobot/pic2vec/blob/master/.travis.yml
abreheret/PixelAnnotationTool;D:/PhD Work/repos/applied/abreheret/PixelAnnotationTool/.travis.yml;https://github.com/abreheret/PixelAnnotationTool/blob/master/.travis.yml
koalaverse/vip;D:/PhD Work/repos/applied/koalaverse/vip/.travis.yml;https://github.com/koalaverse/vip/blob/master/.travis.yml
Liebeck/spacy-sentiws;D:/PhD Work/repos/applied/Liebeck/spacy-sentiws/.travis.yml;https://github.com/Liebeck/spacy-sentiws/blob/master/.travis.yml
tritemio/FRETBursts;D:/PhD Work/repos/applied/tritemio/FRETBursts/.travis.yml;https://github.com/tritemio/FRETBursts/blob/master/.travis.yml
i3thuan5/tai5-uan5_gian5-gi2_kang1-ku7;D:/PhD Work/repos/applied/i3thuan5/tai5-uan5_gian5-gi2_kang1-ku7/.travis.yml;https://github.com/i3thuan5/tai5-uan5_gian5-gi2_kang1-ku7/blob/master/.travis.yml
insideout10/wordlift-plugin;D:/PhD Work/repos/applied/insideout10/wordlift-plugin/.travis.yml;https://github.com/insideout10/wordlift-plugin/blob/master/.travis.yml
pycroscopy/pycroscopy;D:/PhD Work/repos/applied/pycroscopy/pycroscopy/.travis.yml;https://github.com/pycroscopy/pycroscopy/blob/master/.travis.yml
o1lo01ol1o/diffhask;D:/PhD Work/repos/applied/o1lo01ol1o/diffhask/.travis.yml;https://github.com/o1lo01ol1o/diffhask/blob/master/.travis.yml
IBM/MAX-Object-Detector;D:/PhD Work/repos/applied/IBM/MAX-Object-Detector/.travis.yml;https://github.com/IBM/MAX-Object-Detector/blob/master/.travis.yml
HealthCatalyst/healthcareai-r;D:/PhD Work/repos/applied/HealthCatalyst/healthcareai-r/.travis.yml;https://github.com/HealthCatalyst/healthcareai-r/blob/master/.travis.yml
feedzai/feedzai-openml-r;D:/PhD Work/repos/applied/feedzai/feedzai-openml-r/.travis.yml;https://github.com/feedzai/feedzai-openml-r/blob/master/.travis.yml
deepforge-dev/deepforge;D:/PhD Work/repos/applied/deepforge-dev/deepforge/.travis.yml;https://github.com/deepforge-dev/deepforge/blob/master/.travis.yml
Angel-ML/angel;D:/PhD Work/repos/applied/Angel-ML/angel/.travis.yml;https://github.com/Angel-ML/angel/blob/master/.travis.yml
LearnLib/alex;D:/PhD Work/repos/applied/LearnLib/alex/.travis.yml;https://github.com/LearnLib/alex/blob/master/.travis.yml
dirmeier/greta.lme;D:/PhD Work/repos/applied/dirmeier/greta.lme/.travis.yml;https://github.com/dirmeier/greta.lme/blob/master/.travis.yml
alvarowolfx/gcloud-iot-edge-tensorflow;D:/PhD Work/repos/applied/alvarowolfx/gcloud-iot-edge-tensorflow/esp32-camera-firmware/.travis.yml;https://github.com/alvarowolfx/gcloud-iot-edge-tensorflow/blob/master/esp32-camera-firmware/.travis.yml
winkjs/wink-sentiment;D:/PhD Work/repos/applied/winkjs/wink-sentiment/.travis.yml;https://github.com/winkjs/wink-sentiment/blob/master/.travis.yml
kermitt2/grobid;D:/PhD Work/repos/applied/kermitt2/grobid/.travis.yml;https://github.com/kermitt2/grobid/blob/master/.travis.yml
manorie/textoken;D:/PhD Work/repos/applied/manorie/textoken/.travis.yml;https://github.com/manorie/textoken/blob/master/.travis.yml
sinhrks/daskperiment;D:/PhD Work/repos/applied/sinhrks/daskperiment/.travis.yml;https://github.com/sinhrks/daskperiment/blob/master/.travis.yml
joergen7/cuneiform;D:/PhD Work/repos/applied/joergen7/cuneiform/.travis.yml;https://github.com/joergen7/cuneiform/blob/master/.travis.yml
nature1995/Face-Recognition-System;D:/PhD Work/repos/applied/nature1995/Face-Recognition-System/ran-django-template/.travis.yml;https://github.com/nature1995/Face-Recognition-System/blob/master/ran-django-template/.travis.yml
nature1995/Face-Recognition-System;D:/PhD Work/repos/applied/nature1995/Face-Recognition-System/.travis.yml;https://github.com/nature1995/Face-Recognition-System/blob/master/.travis.yml
sorenlind/lemmy;D:/PhD Work/repos/applied/sorenlind/lemmy/.travis.yml;https://github.com/sorenlind/lemmy/blob/master/.travis.yml
winkjs/wink-perceptron;D:/PhD Work/repos/applied/winkjs/wink-perceptron/.travis.yml;https://github.com/winkjs/wink-perceptron/blob/master/.travis.yml
tlverse/sl3;D:/PhD Work/repos/applied/tlverse/sl3/.travis.yml;https://github.com/tlverse/sl3/blob/master/.travis.yml
meltwater/ex_lsh;D:/PhD Work/repos/applied/meltwater/ex_lsh/.travis.yml;https://github.com/meltwater/ex_lsh/blob/master/.travis.yml
Zenohm/Friday;D:/PhD Work/repos/applied/Zenohm/Friday/.travis.yml;https://github.com/Zenohm/Friday/blob/master/.travis.yml
okfn-brasil/serenata-de-amor;D:/PhD Work/repos/applied/okfn-brasil/serenata-de-amor/.travis.yml;https://github.com/okfn-brasil/serenata-de-amor/blob/master/.travis.yml
aaguilerav/puzzle_solver;D:/PhD Work/repos/applied/aaguilerav/puzzle_solver/.travis.yml;https://github.com/aaguilerav/puzzle_solver/blob/master/.travis.yml
daviddalpiaz/r4sl;D:/PhD Work/repos/applied/daviddalpiaz/r4sl/.travis.yml;https://github.com/daviddalpiaz/r4sl/blob/master/.travis.yml
boost-R/FDboost;D:/PhD Work/repos/applied/boost-R/FDboost/.travis.yml;https://github.com/boost-R/FDboost/blob/master/.travis.yml
MystikalPooka/Unity-Visual-Behavior-Tree;D:/PhD Work/repos/applied/MystikalPooka/Unity-Visual-Behavior-Tree/.travis.yml;https://github.com/MystikalPooka/Unity-Visual-Behavior-Tree/blob/master/.travis.yml
ParallelDots/ParallelDots-PHP-API;D:/PhD Work/repos/applied/ParallelDots/ParallelDots-PHP-API/.travis.yml;https://github.com/ParallelDots/ParallelDots-PHP-API/blob/master/.travis.yml
VSainteuf/izitorch;D:/PhD Work/repos/applied/VSainteuf/izitorch/.travis.yml;https://github.com/VSainteuf/izitorch/blob/master/.travis.yml
CyberZHG/keras-gpt-2;D:/PhD Work/repos/applied/CyberZHG/keras-gpt-2/.travis.yml;https://github.com/CyberZHG/keras-gpt-2/blob/master/.travis.yml
EugeneLoy/coq_jupyter;D:/PhD Work/repos/applied/EugeneLoy/coq_jupyter/.travis.yml;https://github.com/EugeneLoy/coq_jupyter/blob/master/.travis.yml
terrytangyuan/lfda;D:/PhD Work/repos/applied/terrytangyuan/lfda/.travis.yml;https://github.com/terrytangyuan/lfda/blob/master/.travis.yml
NTMC-Community/MatchZoo;D:/PhD Work/repos/applied/NTMC-Community/MatchZoo/.travis.yml;https://github.com/NTMC-Community/MatchZoo/blob/master/.travis.yml
bfelbo/DeepMoji;D:/PhD Work/repos/applied/bfelbo/DeepMoji/.travis.yml;https://github.com/bfelbo/DeepMoji/blob/master/.travis.yml
datmo/datmo;D:/PhD Work/repos/applied/datmo/datmo/.travis.yml;https://github.com/datmo/datmo/blob/master/.travis.yml
apachecn/AiLearning;D:/PhD Work/repos/applied/apachecn/AiLearning/.travis.yml;https://github.com/apachecn/AiLearning/blob/master/.travis.yml
trevorstephens/gplearn;D:/PhD Work/repos/applied/trevorstephens/gplearn/.travis.yml;https://github.com/trevorstephens/gplearn/blob/master/.travis.yml
sorgerlab/indra;D:/PhD Work/repos/applied/sorgerlab/indra/.travis.yml;https://github.com/sorgerlab/indra/blob/master/.travis.yml
rstudio/tfdeploy;D:/PhD Work/repos/applied/rstudio/tfdeploy/.travis.yml;https://github.com/rstudio/tfdeploy/blob/master/.travis.yml
timkpaine/dashboard;D:/PhD Work/repos/applied/timkpaine/dashboard/.travis.yml;https://github.com/timkpaine/dashboard/blob/master/.travis.yml
chewxy/lingo;D:/PhD Work/repos/applied/chewxy/lingo/.travis.yml;https://github.com/chewxy/lingo/blob/master/.travis.yml
ynqa/wego;D:/PhD Work/repos/applied/ynqa/wego/.travis.yml;https://github.com/ynqa/wego/blob/master/.travis.yml
jsbroks/imantics;D:/PhD Work/repos/applied/jsbroks/imantics/.travis.yml;https://github.com/jsbroks/imantics/blob/master/.travis.yml
pavelkomarov/projection-pursuit;D:/PhD Work/repos/applied/pavelkomarov/projection-pursuit/.travis.yml;https://github.com/pavelkomarov/projection-pursuit/blob/master/.travis.yml
primitiv/primitiv-python;D:/PhD Work/repos/applied/primitiv/primitiv-python/.travis.yml;https://github.com/primitiv/primitiv-python/blob/master/.travis.yml
ealcobaca/pymfe;D:/PhD Work/repos/applied/ealcobaca/pymfe/.travis.yml;https://github.com/ealcobaca/pymfe/blob/master/.travis.yml
lucasmaystre/choix;D:/PhD Work/repos/applied/lucasmaystre/choix/.travis.yml;https://github.com/lucasmaystre/choix/blob/master/.travis.yml
viadee/localICE;D:/PhD Work/repos/applied/viadee/localICE/.travis.yml;https://github.com/viadee/localICE/blob/master/.travis.yml
Texera/texera;D:/PhD Work/repos/applied/Texera/texera/.travis.yml;https://github.com/Texera/texera/blob/master/.travis.yml
wittawatj/fsic-test;D:/PhD Work/repos/applied/wittawatj/fsic-test/.travis.yml;https://github.com/wittawatj/fsic-test/blob/master/.travis.yml
dmbee/seglearn;D:/PhD Work/repos/applied/dmbee/seglearn/.travis.yml;https://github.com/dmbee/seglearn/blob/master/.travis.yml
psipred/DMPfold;D:/PhD Work/repos/applied/psipred/DMPfold/.travis.yml;https://github.com/psipred/DMPfold/blob/master/.travis.yml
mackelab/delfi;D:/PhD Work/repos/applied/mackelab/delfi/.travis.yml;https://github.com/mackelab/delfi/blob/master/.travis.yml
elitcloud/elit;D:/PhD Work/repos/applied/elitcloud/elit/.travis.yml;https://github.com/elitcloud/elit/blob/master/.travis.yml
rock-learning/bolero;D:/PhD Work/repos/applied/rock-learning/bolero/.travis.yml;https://github.com/rock-learning/bolero/blob/master/.travis.yml
undertheseanlp/languageflow;D:/PhD Work/repos/applied/undertheseanlp/languageflow/.travis.yml;https://github.com/undertheseanlp/languageflow/blob/master/.travis.yml
tue-robotics/image_recognition;D:/PhD Work/repos/applied/tue-robotics/image_recognition/.travis.yml;https://github.com/tue-robotics/image_recognition/blob/master/.travis.yml
jonasrothfuss/fishervector;D:/PhD Work/repos/applied/jonasrothfuss/fishervector/.travis.yml;https://github.com/jonasrothfuss/fishervector/blob/master/.travis.yml
kLabUM/rrcf;D:/PhD Work/repos/applied/kLabUM/rrcf/.travis.yml;https://github.com/kLabUM/rrcf/blob/master/.travis.yml
IBM/MAX-Text-Sentiment-Classifier;D:/PhD Work/repos/applied/IBM/MAX-Text-Sentiment-Classifier/.travis.yml;https://github.com/IBM/MAX-Text-Sentiment-Classifier/blob/master/.travis.yml
kevinykuo/deeptriangle;D:/PhD Work/repos/applied/kevinykuo/deeptriangle/.travis.yml;https://github.com/kevinykuo/deeptriangle/blob/master/.travis.yml
Nth-iteration-labs/contextual;D:/PhD Work/repos/applied/Nth-iteration-labs/contextual/.travis.yml;https://github.com/Nth-iteration-labs/contextual/blob/master/.travis.yml
jawahar273/practNLPTools-lite;D:/PhD Work/repos/applied/jawahar273/practNLPTools-lite/.travis.yml;https://github.com/jawahar273/practNLPTools-lite/blob/master/.travis.yml
akabe/ocaml-jupyter;D:/PhD Work/repos/applied/akabe/ocaml-jupyter/.travis.yml;https://github.com/akabe/ocaml-jupyter/blob/master/.travis.yml
triagemd/tensorflow-builds;D:/PhD Work/repos/applied/triagemd/tensorflow-builds/.travis.yml;https://github.com/triagemd/tensorflow-builds/blob/master/.travis.yml
tensorly/tensorly;D:/PhD Work/repos/applied/tensorly/tensorly/.travis.yml;https://github.com/tensorly/tensorly/blob/master/.travis.yml
henrysky/astroNN;D:/PhD Work/repos/applied/henrysky/astroNN/.travis.yml;https://github.com/henrysky/astroNN/blob/master/.travis.yml
NeuroTechX/moabb;D:/PhD Work/repos/applied/NeuroTechX/moabb/.travis.yml;https://github.com/NeuroTechX/moabb/blob/master/.travis.yml
FertigLab/CoGAPS;D:/PhD Work/repos/applied/FertigLab/CoGAPS/.travis.yml;https://github.com/FertigLab/CoGAPS/blob/master/.travis.yml
ScottfreeLLC/AlphaPy;D:/PhD Work/repos/applied/ScottfreeLLC/AlphaPy/.travis.yml;https://github.com/ScottfreeLLC/AlphaPy/blob/master/.travis.yml
matthewfeickert/R-in-Jupyter-with-Binder;D:/PhD Work/repos/applied/matthewfeickert/R-in-Jupyter-with-Binder/.travis.yml;https://github.com/matthewfeickert/R-in-Jupyter-with-Binder/blob/master/.travis.yml
vkuznet/MLaaS4HEP;D:/PhD Work/repos/applied/vkuznet/MLaaS4HEP/.travis.yml;https://github.com/vkuznet/MLaaS4HEP/blob/master/.travis.yml
hawk31/pyGPGO;D:/PhD Work/repos/applied/hawk31/pyGPGO/.travis.yml;https://github.com/hawk31/pyGPGO/blob/master/.travis.yml
themains/rdomains;D:/PhD Work/repos/applied/themains/rdomains/.travis.yml;https://github.com/themains/rdomains/blob/master/.travis.yml
Neno0o/TFLite-Android-Helper;D:/PhD Work/repos/applied/Neno0o/TFLite-Android-Helper/.travis.yml;https://github.com/Neno0o/TFLite-Android-Helper/blob/master/.travis.yml
chriskonnertz/DeepLy;D:/PhD Work/repos/applied/chriskonnertz/DeepLy/.travis.yml;https://github.com/chriskonnertz/DeepLy/blob/master/.travis.yml
tlienart/AnalyticalEngine.jl;D:/PhD Work/repos/applied/tlienart/AnalyticalEngine.jl/.travis.yml;https://github.com/tlienart/AnalyticalEngine.jl/blob/master/.travis.yml
mir-am/LightTwinSVM;D:/PhD Work/repos/applied/mir-am/LightTwinSVM/.travis.yml;https://github.com/mir-am/LightTwinSVM/blob/master/.travis.yml
knorth55/chainer-fcis;D:/PhD Work/repos/applied/knorth55/chainer-fcis/.travis.yml;https://github.com/knorth55/chainer-fcis/blob/master/.travis.yml
JonathanRaiman/pytreebank;D:/PhD Work/repos/applied/JonathanRaiman/pytreebank/.travis.yml;https://github.com/JonathanRaiman/pytreebank/blob/master/.travis.yml
iandanforth/pymuscle;D:/PhD Work/repos/applied/iandanforth/pymuscle/.travis.yml;https://github.com/iandanforth/pymuscle/blob/master/.travis.yml
chainer/onnx-chainer;D:/PhD Work/repos/applied/chainer/onnx-chainer/.travis.yml;https://github.com/chainer/onnx-chainer/blob/master/.travis.yml
hachmannlab/chemml;D:/PhD Work/repos/applied/hachmannlab/chemml/.travis.yml;https://github.com/hachmannlab/chemml/blob/master/.travis.yml
Cloud-CV/EvalAI;D:/PhD Work/repos/applied/Cloud-CV/EvalAI/.travis.yml;https://github.com/Cloud-CV/EvalAI/blob/master/.travis.yml
Legilibre/legi.py;D:/PhD Work/repos/applied/Legilibre/legi.py/.travis.yml;https://github.com/Legilibre/legi.py/blob/master/.travis.yml
oseiskar/autosubsync;D:/PhD Work/repos/applied/oseiskar/autosubsync/.travis.yml;https://github.com/oseiskar/autosubsync/blob/master/.travis.yml
maxrousseau/pfla;D:/PhD Work/repos/applied/maxrousseau/pfla/.travis.yml;https://github.com/maxrousseau/pfla/blob/master/.travis.yml
Text-Mining/android-app;D:/PhD Work/repos/applied/Text-Mining/android-app/.travis.yml;https://github.com/Text-Mining/android-app/blob/master/.travis.yml
gerardobort/node-corenlp;D:/PhD Work/repos/applied/gerardobort/node-corenlp/.travis.yml;https://github.com/gerardobort/node-corenlp/blob/master/.travis.yml
cesium-ml/cesium_web;D:/PhD Work/repos/applied/cesium-ml/cesium_web/.travis.yml;https://github.com/cesium-ml/cesium_web/blob/master/.travis.yml
delph-in/pydelphin;D:/PhD Work/repos/applied/delph-in/pydelphin/.travis.yml;https://github.com/delph-in/pydelphin/blob/master/.travis.yml
apple/turicreate;D:/PhD Work/repos/applied/apple/turicreate/.travis.yml;https://github.com/apple/turicreate/blob/master/.travis.yml
DrSleep/light-weight-refinenet;D:/PhD Work/repos/applied/DrSleep/light-weight-refinenet/.travis.yml;https://github.com/DrSleep/light-weight-refinenet/blob/master/.travis.yml
mozilla/TTS;D:/PhD Work/repos/applied/mozilla/TTS/.travis.yml;https://github.com/mozilla/TTS/blob/master/.travis.yml
sethah/deeptennis;D:/PhD Work/repos/applied/sethah/deeptennis/.travis.yml;https://github.com/sethah/deeptennis/blob/master/.travis.yml
HaliteChallenge/Halite-III;D:/PhD Work/repos/applied/HaliteChallenge/Halite-III/.travis.yml;https://github.com/HaliteChallenge/Halite-III/blob/master/.travis.yml
scikit-garden/scikit-garden;D:/PhD Work/repos/applied/scikit-garden/scikit-garden/.travis.yml;https://github.com/scikit-garden/scikit-garden/blob/master/.travis.yml
spotify/noether;D:/PhD Work/repos/applied/spotify/noether/.travis.yml;https://github.com/spotify/noether/blob/master/.travis.yml
opencog/link-grammar;D:/PhD Work/repos/applied/opencog/link-grammar/.travis.yml;https://github.com/opencog/link-grammar/blob/master/.travis.yml
netrack/keras-metrics;D:/PhD Work/repos/applied/netrack/keras-metrics/.travis.yml;https://github.com/netrack/keras-metrics/blob/master/.travis.yml
google/sling;D:/PhD Work/repos/applied/google/sling/.travis.yml;https://github.com/google/sling/blob/master/.travis.yml
rstudio/sparktf;D:/PhD Work/repos/applied/rstudio/sparktf/.travis.yml;https://github.com/rstudio/sparktf/blob/master/.travis.yml
chakki-works/chazutsu;D:/PhD Work/repos/applied/chakki-works/chazutsu/.travis.yml;https://github.com/chakki-works/chazutsu/blob/master/.travis.yml
