name,num
packages g46,"[7.774565706947799, 2.018970244416538e-06, 1.5696616825588833e-05]"
packages g47,"[7.774565706947799, 2.018970244416538e-06, 1.5696616825588833e-05]"
homelibrarycachespip beforeinstall,"[7.7275069021547935, 2.018970244416538e-06, 1.5601606498973946e-05]"
targetmac beforeinstall,"[7.7275069021547935, 2.018970244416538e-06, 1.5601606498973946e-05]"
include script,"[0.42893333572111203, 3.634146439949768e-05, 1.558806554986658e-05]"
mkdir travisbuilddirbuildn,"[7.687928485231984, 2.018970244416538e-06, 1.5521698852885683e-05]"
604800 apt,"[7.64182451566338, 2.018970244416538e-06, 1.5428616310177187e-05]"
ccompilerclang35 addons,"[7.6262026401036795, 2.018970244416538e-06, 1.5397076208260173e-05]"
ccompilerclang36 addons,"[7.6262026401036795, 2.018970244416538e-06, 1.5397076208260173e-05]"
ccompilerclang37 addons,"[7.6262026401036795, 2.018970244416538e-06, 1.5397076208260173e-05]"
ccompilergcc47 addons,"[7.6262026401036795, 2.018970244416538e-06, 1.5397076208260173e-05]"
ccompilergcc48 addons,"[7.6262026401036795, 2.018970244416538e-06, 1.5397076208260173e-05]"
w b,"[3.7973465272234286, 4.037940488833076e-06, 1.5333459292405154e-05]"
condadirbin path,"[7.593205810443202, 2.018970244416538e-06, 1.5330456591015587e-05]"
path condadirbin,"[7.593205810443202, 2.018970244416538e-06, 1.5330456591015587e-05]"
path npip,"[7.593205810443202, 2.018970244416538e-06, 1.5330456591015587e-05]"
path pwdbuildbin,"[7.593205810443202, 2.018970244416538e-06, 1.5330456591015587e-05]"
pathlocalbin path,"[7.593205810443202, 2.018970244416538e-06, 1.5330456591015587e-05]"
pwdbuildbin path,"[7.593205810443202, 2.018970244416538e-06, 1.5330456591015587e-05]"
xznexport path,"[7.593205810443202, 2.018970244416538e-06, 1.5330456591015587e-05]"
travismainsh language,"[7.589835026103962, 2.018970244416538e-06, 1.5323651077734317e-05]"
py n,"[2.5158028807907513, 6.056910733249613e-06, 1.5237993471401799e-05]"
pycmd c,"[3.756502073419611, 4.037940488833076e-06, 1.5168531818646448e-05]"
linux export,"[0.10872030755908924, 0.00013930894686474112, 1.5145711548867475e-05]"
aptgetextra t,"[7.462621700633058, 2.018970244416538e-06, 1.5066811158915285e-05]"
t experimental,"[7.462621700633058, 2.018970244416538e-06, 1.5066811158915285e-05]"
t sycldnn,"[7.462621700633058, 2.018970244416538e-06, 1.5066811158915285e-05]"
fin export,"[1.4863125775614492, 1.0094851222082689e-05, 1.5004104339993067e-05]"
done nn,"[3.7146009179578563, 4.037940488833076e-06, 1.4999337446478539e-05]"
matrixeval language,"[1.0573399452769436, 1.4132791710915764e-05, 1.4943165214230117e-05]"
update option,"[7.395367389682789, 2.018970244416538e-06, 1.4931026706297955e-05]"
buildtype dcmakecflags,"[7.387542583838551, 2.018970244416538e-06, 1.49152286561301e-05]"
https bitbucketorgeigeneigenget330targzn,"[7.382673544316816, 2.018970244416538e-06, 1.490539821021683e-05]"
https bootstrappypaiogetpippyn,"[7.382673544316816, 2.018970244416538e-06, 1.490539821021683e-05]"
https githubcombazelbuildbazelreleasesdownload0101bazel0101installerdarwinx8664sh,"[7.382673544316816, 2.018970244416538e-06, 1.490539821021683e-05]"
https githubcombazelbuildbazelreleasesdownload0101bazel0101installerlinuxx8664sh,"[7.382673544316816, 2.018970244416538e-06, 1.490539821021683e-05]"
https githubcommichaeljonesbreathearchivemasterzipn,"[7.382673544316816, 2.018970244416538e-06, 1.490539821021683e-05]"
1 s,"[0.9210010556119066, 1.6151761955332303e-05, 1.4875789810853284e-05]"
beforeinstall pyenv,"[3.6831127827963392, 4.037940488833076e-06, 1.4872190230592e-05]"
gcc 79296,"[7.3490427664355344, 2.018970244416538e-06, 1.483749867037794e-05]"
gcc until,"[7.3490427664355344, 2.018970244416538e-06, 1.483749867037794e-05]"
until gcc,"[7.3490427664355344, 2.018970244416538e-06, 1.483749867037794e-05]"
c dbg,"[7.341464574140767, 2.018970244416538e-06, 1.4822198525628338e-05]"
python venvn,"[7.290415036464827, 2.018970244416538e-06, 1.4719131028069395e-05]"
virtualenvn python,"[7.290415036464827, 2.018970244416538e-06, 1.4719131028069395e-05]"
true true,"[0.15602032349157113, 9.287263124316074e-05, 1.4490017970071335e-05]"
cmake dbatchversionon,"[7.168917538897414, 2.018970244416538e-06, 1.4473831195709717e-05]"
cmake dngraphonnximportenabletrue,"[7.168917538897414, 2.018970244416538e-06, 1.4473831195709717e-05]"
cmake lah,"[7.168917538897414, 2.018970244416538e-06, 1.4473831195709717e-05]"
targetopencl matrix,"[7.137409153465658, 2.018970244416538e-06, 1.4410216703073394e-05]"
python pythondev,"[3.5624945819016283, 4.037940488833076e-06, 1.4385141113509045e-05]"
pythondev python,"[3.5624945819016283, 4.037940488833076e-06, 1.4385141113509045e-05]"
y zip,"[7.077957850397732, 2.018970244416538e-06, 1.4290186291187463e-05]"
aptget yq,"[7.044504808422243, 2.018970244416538e-06, 1.4222645594853732e-05]"
ccache gcc,"[0.411366045407366, 3.432249415508114e-05, 1.4119108689093161e-05]"
condapy36 script,"[6.992023655964763, 2.018970244416538e-06, 1.4116687709649393e-05]"
githubcommichaeljonesbreathearchivemasterzipn script,"[6.992023655964763, 2.018970244416538e-06, 1.4116687709649393e-05]"
lah script,"[6.992023655964763, 2.018970244416538e-06, 1.4116687709649393e-05]"
script citravisruntestsh,"[6.992023655964763, 2.018970244416538e-06, 1.4116687709649393e-05]"
script travismainsh,"[6.992023655964763, 2.018970244416538e-06, 1.4116687709649393e-05]"
script travissh,"[6.992023655964763, 2.018970244416538e-06, 1.4116687709649393e-05]"
beforeinstall rm,"[1.1601845605693697, 1.2113821466499227e-05, 1.4054268634926203e-05]"
trusty matrix,"[0.8694520690628202, 1.6151761955332303e-05, 1.4043182851073815e-05]"
bit build,"[6.943892898311988, 2.018970244416538e-06, 1.4019513142107216e-05]"
3 thenn,"[2.307789169750297, 6.056910733249613e-06, 1.3978072992337788e-05]"
branch https,"[0.8630372914736029, 1.6151761955332303e-05, 1.3939572890456375e-05]"
useavxon matrix,"[3.436969435324567, 4.037940488833076e-06, 1.3878278041778823e-05]"
if pypy,"[3.4162672072398372, 4.037940488833076e-06, 1.3794683676786435e-05]"
eval test,"[2.260281564478799, 6.056910733249613e-06, 1.3690323668057865e-05]"
fileglob true,"[6.775203644186089, 2.018970244416538e-06, 1.3678934557474206e-05]"
gitslug travisreposlug,"[6.7568170379533115, 2.018970244416538e-06, 1.3641812546594425e-05]"
coverage a,"[3.337160394640499, 4.037940488833076e-06, 1.3475255075249036e-05]"
build32bitsoff echo,"[6.653506320711017, 2.018970244416538e-06, 1.3433231282552902e-05]"
echo disabling,"[6.653506320711017, 2.018970244416538e-06, 1.3433231282552902e-05]"
ccompilergcc46 addons,"[6.6262026401036795, 2.018970244416538e-06, 1.3378105963843634e-05]"
linuxclang1 addons,"[6.6262026401036795, 2.018970244416538e-06, 1.3378105963843634e-05]"
condadirlib export,"[6.615595594506416, 2.018970244416538e-06, 1.3356690654401592e-05]"
donen export,"[6.615595594506416, 2.018970244416538e-06, 1.3356690654401592e-05]"
export build32bitsoff,"[6.615595594506416, 2.018970244416538e-06, 1.3356690654401592e-05]"
export condadir,"[6.615595594506416, 2.018970244416538e-06, 1.3356690654401592e-05]"
buildtypedebug compiler,"[3.3074286708301734, 4.037940488833076e-06, 1.335520014387252e-05]"
usrlocalbin path,"[6.593205810443202, 2.018970244416538e-06, 1.331148634659905e-05]"
pythonversion3 language,"[6.589835026103962, 2.018970244416538e-06, 1.330468083331778e-05]"
user cppcoveralls,"[6.583116992819619, 2.018970244416538e-06, 1.329111732401569e-05]"
master env,"[0.24266810051337018, 5.451219659924652e-05, 1.3228371203550551e-05]"
usrlocalincludec brew,"[6.478637459118772, 2.018970244416538e-06, 1.3080176254323165e-05]"
install libgtestdev,"[1.615796439004864, 8.075880977666152e-06, 1.3048979725540087e-05]"
done script,"[1.2805287493146729, 1.0094851222082689e-05, 1.2926747209931242e-05]"
install pip,"[0.22787078534326355, 5.6531166843663056e-05, 1.2881801385036562e-05]"
g5 sudo,"[0.49065024360801957, 2.624661317741499e-05, 1.2877907149384121e-05]"
sh script,"[1.5911442196825796, 8.075880977666152e-06, 1.2849891336457996e-05]"
clang fi,"[0.09135793304777806, 0.00013930894686474112, 1.272697744062549e-05]"
on scriptrunprefix,"[6.278608212285388, 2.018970244416538e-06, 1.2676323156953512e-05]"
compilerclang buildtypedebug,"[6.200700915109973, 2.018970244416538e-06, 1.2519030642133433e-05]"
thenn pypybinary,"[6.198560099995536, 2.018970244416538e-06, 1.2514708400118587e-05]"
z build32bits,"[6.190879362913913, 2.018970244416538e-06, 1.2499201220495604e-05]"
travisbuilddirbuildn cmake,"[6.168917538897414, 2.018970244416538e-06, 1.245486095129318e-05]"
configcsharp dist,"[6.141927205684805, 2.018970244416538e-06, 1.2400368271650034e-05]"
pycmd echo,"[3.068543819989859, 4.037940488833076e-06, 1.2390597332495565e-05]"
binpypy n,"[6.100765381511906, 2.018970244416538e-06, 1.2317263773439046e-05]"
dependenciesnif n,"[6.100765381511906, 2.018970244416538e-06, 1.2317263773439046e-05]"
dngraphonnximportenabletrue n,"[6.100765381511906, 2.018970244416538e-06, 1.2317263773439046e-05]"
dpybind11ltocxxflags n,"[6.100765381511906, 2.018970244416538e-06, 1.2317263773439046e-05]"
environmentnif n,"[6.100765381511906, 2.018970244416538e-06, 1.2317263773439046e-05]"
fixed n,"[6.100765381511906, 2.018970244416538e-06, 1.2317263773439046e-05]"
n enablesanitizer,"[6.100765381511906, 2.018970244416538e-06, 1.2317263773439046e-05]"
n libcxxbuild,"[6.100765381511906, 2.018970244416538e-06, 1.2317263773439046e-05]"
ngraphdist n,"[6.100765381511906, 2.018970244416538e-06, 1.2317263773439046e-05]"
pytestnfinif n,"[6.100765381511906, 2.018970244416538e-06, 1.2317263773439046e-05]"
travispullrequestslug n,"[6.100765381511906, 2.018970244416538e-06, 1.2317263773439046e-05]"
duseopenjpegon make,"[6.096972228316378, 2.018970244416538e-06, 1.2309605510004762e-05]"
traviswait sudo,"[1.5197313074719645, 8.075880977666152e-06, 1.2273169157176548e-05]"
buildroot fi,"[6.076581139055278, 2.018970244416538e-06, 1.226843650753536e-05]"
formatchecksh fi,"[6.076581139055278, 2.018970244416538e-06, 1.226843650753536e-05]"
gcov49 fi,"[6.076581139055278, 2.018970244416538e-06, 1.226843650753536e-05]"
githubcomeddyxucppcoverallsgit fi,"[6.076581139055278, 2.018970244416538e-06, 1.226843650753536e-05]"
travislibcxxsetupsh fi,"[6.076581139055278, 2.018970244416538e-06, 1.226843650753536e-05]"
msvc cache,"[3.0279459565270272, 4.037940488833076e-06, 1.222666557585888e-05]"
barebones addons,"[6.0412401393825235, 2.018970244416538e-06, 1.2197084080788132e-05]"
buildtypecoverage compiler,"[6.007868388971264, 2.018970244416538e-06, 1.2129707509703705e-05]"
fuseldgold compiler,"[6.007868388971264, 2.018970244416538e-06, 1.2129707509703705e-05]"
hometravisminiconda3 compiler,"[6.007868388971264, 2.018970244416538e-06, 1.2129707509703705e-05]"
ubsanoptionsprintstacktrace1 compiler,"[6.007868388971264, 2.018970244416538e-06, 1.2129707509703705e-05]"
dcmqa script,"[5.992023655964763, 2.018970244416538e-06, 1.2097717465232854e-05]"
sycldnn script,"[5.992023655964763, 2.018970244416538e-06, 1.2097717465232854e-05]"
oscentos os,"[5.984811552680906, 2.018970244416538e-06, 1.2083156443303088e-05]"
targetlnx os,"[5.984811552680906, 2.018970244416538e-06, 1.2083156443303088e-05]"
xcode64 os,"[5.984811552680906, 2.018970244416538e-06, 1.2083156443303088e-05]"
xenial addons,"[0.8523569802363262, 1.4132791710915764e-05, 1.2046183665025144e-05]"
elif gcc,"[1.9798089567698192, 6.056910733249613e-06, 1.1991526120042837e-05]"
enablesanitizer then,"[5.917420686950797, 2.018970244416538e-06, 1.1947096290648528e-05]"
libcxxbuild then,"[5.917420686950797, 2.018970244416538e-06, 1.1947096290648528e-05]"
then pathlocalbin,"[5.917420686950797, 2.018970244416538e-06, 1.1947096290648528e-05]"
then werroroff,"[5.917420686950797, 2.018970244416538e-06, 1.1947096290648528e-05]"
cd beforescript,"[0.32648623013637135, 3.634146439949768e-05, 1.1864987709427146e-05]"
batchsh cd,"[5.860464802138722, 2.018970244416538e-06, 1.1832104053968532e-05]"
cd formatchecksh,"[5.860464802138722, 2.018970244416538e-06, 1.1832104053968532e-05]"
fnoomitframepointer g,"[5.847157111514557, 2.018970244416538e-06, 1.1805236222576442e-05]"
c https,"[0.2656208161572593, 4.441734537716383e-05, 1.1798171530621126e-05]"
buildtyperelease compiler,"[2.920405547720925, 4.037940488833076e-06, 1.179242380495506e-05]"
ccompilerclang buildtypedebug,"[5.835966251611941, 2.018970244416538e-06, 1.1782642209423627e-05]"
lp gcov,"[5.794312467133794, 2.018970244416538e-06, 1.169854445799491e-05]"
ccgcc gcc,"[5.764080265714378, 2.018970244416538e-06, 1.1637506542905901e-05]"
packages wget,"[0.9565161840939602, 1.2113821466499227e-05, 1.1587066283931341e-05]"
finelsen if,"[5.738195302127197, 2.018970244416538e-06, 1.1585245571645577e-05]"
if brewcmake,"[5.738195302127197, 2.018970244416538e-06, 1.1585245571645577e-05]"
if formatcheck,"[5.738195302127197, 2.018970244416538e-06, 1.1585245571645577e-05]"
nown if,"[5.738195302127197, 2.018970244416538e-06, 1.1585245571645577e-05]"
90 dist,"[5.726889706405963, 2.018970244416538e-06, 1.1562419910289002e-05]"
else echo,"[0.7139271063963228, 1.6151761955332303e-05, 1.1531180675972605e-05]"
env compilerclang35,"[5.663953747457391, 2.018970244416538e-06, 1.1435354081868014e-05]"
env compilerclang36,"[5.663953747457391, 2.018970244416538e-06, 1.1435354081868014e-05]"
env compilerclang37,"[5.663953747457391, 2.018970244416538e-06, 1.1435354081868014e-05]"
env compilerg47,"[5.663953747457391, 2.018970244416538e-06, 1.1435354081868014e-05]"
env compilerg48,"[5.663953747457391, 2.018970244416538e-06, 1.1435354081868014e-05]"
env condapy27,"[5.663953747457391, 2.018970244416538e-06, 1.1435354081868014e-05]"
env pypy1,"[5.663953747457391, 2.018970244416538e-06, 1.1435354081868014e-05]"
env targetlnx,"[5.663953747457391, 2.018970244416538e-06, 1.1435354081868014e-05]"
env targetmac,"[5.663953747457391, 2.018970244416538e-06, 1.1435354081868014e-05]"
env taskalltest,"[5.663953747457391, 2.018970244416538e-06, 1.1435354081868014e-05]"
env taskpython2test,"[5.663953747457391, 2.018970244416538e-06, 1.1435354081868014e-05]"
env taskpython3test,"[5.663953747457391, 2.018970244416538e-06, 1.1435354081868014e-05]"
travissh env,"[5.663953747457391, 2.018970244416538e-06, 1.1435354081868014e-05]"
nelsen export,"[5.615595594506416, 2.018970244416538e-06, 1.1337720409985052e-05]"
bootstrappypaiogetpippyn sudo,"[5.607194148722305, 2.018970244416538e-06, 1.1320758140936853e-05]"
llvm39tools sudo,"[5.607194148722305, 2.018970244416538e-06, 1.1320758140936853e-05]"
cc clang37,"[5.593205810443202, 2.018970244416538e-06, 1.129251610218251e-05]"
clang37 cc,"[5.593205810443202, 2.018970244416538e-06, 1.129251610218251e-05]"
buildtypedebug beforescript,"[5.513605629351863, 2.018970244416538e-06, 1.113180570510893e-05]"
beforeinstall wget,"[0.909457379300953, 1.2113821466499227e-05, 1.1017004324242014e-05]"
ccompilerclang buildtyperelease,"[5.448943128502695, 2.018970244416538e-06, 1.10012540399649e-05]"
c for,"[0.9068363465040434, 1.2113821466499227e-05, 1.0985253600882413e-05]"
osx language,"[0.15544508322141581, 7.066395855457882e-05, 1.0984364918271182e-05]"
argsv dist,"[5.404961611518599, 2.018970244416538e-06, 1.091245666586971e-05]"
bazelinstallersh https,"[5.382673544316816, 2.018970244416538e-06, 1.0867457721383754e-05]"
true pybind11,"[2.6877408029357497, 4.037940488833076e-06, 1.0852937411662985e-05]"
verbose gcovoptions,"[5.370813389106754, 2.018970244416538e-06, 1.0843512420920477e-05]"
cpp 2,"[0.6696437468211336, 1.6151761955332303e-05, 1.0815926393531762e-05]"
l o,"[5.293610375624633, 2.018970244416538e-06, 1.0687641833920785e-05]"
graphviz unzip,"[5.267121546798851, 2.018970244416538e-06, 1.063416167671209e-05]"
msvc beforeinstall,"[2.5982238852098263, 4.037940488833076e-06, 1.0491473425141939e-05]"
then scriptrunprefix,"[2.5954925920634366, 4.037940488833076e-06, 1.048044462595926e-05]"
install dependenciesnif,"[5.1703852906825, 2.018970244416538e-06, 1.043885405405692e-05]"
install llvm39tools,"[5.1703852906825, 2.018970244416538e-06, 1.043885405405692e-05]"
install pytestnfinif,"[5.1703852906825, 2.018970244416538e-06, 1.043885405405692e-05]"
lint install,"[5.1703852906825, 2.018970244416538e-06, 1.043885405405692e-05]"
npip install,"[5.1703852906825, 2.018970244416538e-06, 1.043885405405692e-05]"
ososx install,"[5.1703852906825, 2.018970244416538e-06, 1.043885405405692e-05]"
pythonversion install,"[5.1703852906825, 2.018970244416538e-06, 1.043885405405692e-05]"
venvbinactivatenfin install,"[5.1703852906825, 2.018970244416538e-06, 1.043885405405692e-05]"
experimental n,"[5.100765381511906, 2.018970244416538e-06, 1.0298293529022508e-05]"
clang38 sources,"[5.080320987766214, 2.018970244416538e-06, 1.0257016906384821e-05]"
usrlocalbin fi,"[5.076581139055278, 2.018970244416538e-06, 1.0249466263118823e-05]"
pycmd n,"[2.5158028807907513, 4.037940488833076e-06, 1.0158662314267866e-05]"
export cppstdc,"[5.03063309378526, 2.018970244416538e-06, 1.015669852692955e-05]"
export dockerdebian,"[5.03063309378526, 2.018970244416538e-06, 1.015669852692955e-05]"
export py3,"[5.03063309378526, 2.018970244416538e-06, 1.015669852692955e-05]"
scriptsscriptstravis export,"[5.03063309378526, 2.018970244416538e-06, 1.015669852692955e-05]"
xjn export,"[5.03063309378526, 2.018970244416538e-06, 1.015669852692955e-05]"
libboostdev cmake,"[2.496492196925921, 4.037940488833076e-06, 1.0080686922023012e-05]"
sycldnn os,"[4.984811552680906, 2.018970244416538e-06, 1.006418619888655e-05]"
clone singlebranch,"[0.6189824453766235, 1.6151761955332303e-05, 9.997657112252702e-06]"
beforeinstall pushd,"[1.231651875267623, 8.075880977666152e-06, 9.946673950580642e-06]"
off then,"[4.917420686950797, 2.018970244416538e-06, 9.92812604623199e-06]"
clang37 sources,"[4.910395986323902, 2.018970244416538e-06, 9.913943384690355e-06]"
buildtype make,"[0.9759568273550094, 1.0094851222082689e-05, 9.85213897132466e-06]"
gcc48 fin,"[4.866824966918163, 2.018970244416538e-06, 9.825974792991272e-06]"
cd src,"[1.2166086123639985, 8.075880977666152e-06, 9.825186349855228e-06]"
cd dcmqa,"[4.860464802138722, 2.018970244416538e-06, 9.813133809551995e-06]"
cd travisbuilddirbuildn,"[4.860464802138722, 2.018970244416538e-06, 9.813133809551995e-06]"
travisbuilddirbuildn cd,"[4.860464802138722, 2.018970244416538e-06, 9.813133809551995e-06]"
cxx clang37,"[4.856240216276996, 2.018970244416538e-06, 9.804604496402187e-06]"
afterscript cmake,"[4.8469894440100525, 2.018970244416538e-06, 9.785927462457354e-06]"
cmake duseavx,"[2.414030036733948, 4.037940488833076e-06, 9.747709626587205e-06]"
language docs,"[4.782480104046359, 2.018970244416538e-06, 9.655685024583707e-06]"
gcc break,"[4.764080265714378, 2.018970244416538e-06, 9.618536298489364e-06]"
nn wget,"[2.345011895920308, 4.037940488833076e-06, 9.469018481331827e-06]"
py m,"[4.687327987807752, 2.018970244416538e-06, 9.463575733204696e-06]"
ccompilergcc46 env,"[4.663953747457391, 2.018970244416538e-06, 9.416383837451477e-06]"
env implcomputecpp,"[4.663953747457391, 2.018970244416538e-06, 9.416383837451477e-06]"
pypybinary echo,"[4.653506320711017, 2.018970244416538e-06, 9.395290793719825e-06]"
ccompilerclang38 addons,"[4.6262026401036795, 2.018970244416538e-06, 9.34016547501056e-06]"
build afterscript,"[4.621964803424627, 2.018970244416538e-06, 9.331609408854854e-06]"
export pypybinary,"[4.615595594506416, 2.018970244416538e-06, 9.318750165568515e-06]"
werror for,"[4.61295597371749, 2.018970244416538e-06, 9.313420849739129e-06]"
packages clang37,"[4.604640705505485, 2.018970244416538e-06, 9.296632570644749e-06]"
some are,"[4.578098918052994, 2.018970244416538e-06, 9.243045491544542e-06]"
then cmakeextraargs,"[2.2735644971760713, 4.037940488833076e-06, 9.180518137120672e-06]"
c docs,"[4.534109652083163, 2.018970244416538e-06, 9.154232472477728e-06]"
flake8 allowfailures,"[4.516936105554809, 2.018970244416538e-06, 9.119559593045877e-06]"
n finelif,"[4.5158028807907495, 2.018970244416538e-06, 9.117271645967006e-06]"
extraoptions make,"[4.512009727595222, 2.018970244416538e-06, 9.109613382532722e-06]"
extraoptions fi,"[4.491618638334122, 2.018970244416538e-06, 9.06844438006332e-06]"
g48 cmake,"[1.119068989446852, 8.075880977666152e-06, 9.037467964569915e-06]"
elsen if,"[2.214633346070187, 4.037940488833076e-06, 8.942557656016681e-06]"
linux notifications,"[0.24606198586564787, 3.634146439949768e-05, 8.942252899406144e-06]"
g48 install,"[0.4424648361192993, 2.0189702444165378e-05, 8.933233383255051e-06]"
date date,"[4.3843758395478165, 2.018970244416538e-06, 8.851924360385819e-06]"
cmake python35dev,"[4.3615626168398105, 2.018970244416538e-06, 8.805865142559107e-06]"
build buildarg,"[4.358930397590832, 2.018970244416538e-06, 8.80055077021864e-06]"
packages gcc48,"[2.17465286476067, 4.037940488833076e-06, 8.781118851773949e-06]"
install beforescript,"[0.16692143537893145, 5.249322635482998e-05, 8.762244690819375e-06]"
nfinif travisosname,"[4.335689307492654, 2.018970244416538e-06, 8.753627700862614e-06]"
build32bits then,"[4.3324581862296405, 2.018970244416538e-06, 8.747104163176488e-06]"
all the,"[2.154198393539403, 4.037940488833076e-06, 8.698524914251924e-06]"
2n cd,"[4.275502301417566, 2.018970244416538e-06, 8.632111926496493e-06]"
n debug,"[0.8528378680683204, 1.0094851222082689e-05, 8.60927139470788e-06]"
master stable,"[4.218213815773115, 2.018970244416538e-06, 8.516448178632664e-06]"
curl l,"[4.172379630974401, 2.018970244416538e-06, 8.42391032334697e-06]"
aptgetextra install,"[4.1703852906825, 2.018970244416538e-06, 8.419883809640382e-06]"
linuxclang1 install,"[4.1703852906825, 2.018970244416538e-06, 8.419883809640382e-06]"
uploadfile dist,"[4.141927205684805, 2.018970244416538e-06, 8.362427782816959e-06]"
env barebones,"[4.078991246736235, 2.018970244416538e-06, 8.235361954395975e-06]"
pip py,"[3.998154492098463, 2.018970244416538e-06, 8.072154952127113e-06]"
cache so,"[1.9674044145919787, 4.037940488833076e-06, 7.944261943589886e-06]"
xz export,"[1.9431702525349195, 4.037940488833076e-06, 7.846405839406744e-06]"
7 fi,"[3.7546530441679167, 2.018970244416538e-06, 7.5805327742829964e-06]"
fi afterscript,"[3.7546530441679167, 2.018970244416538e-06, 7.5805327742829964e-06]"
docker arch,"[1.2422054751413008, 6.056910733249613e-06, 7.52392767528478e-06]"
m32 os,"[3.6628834577935443, 2.018970244416538e-06, 7.395252710050725e-06]"
c 2,"[0.45729405503233167, 1.6151761955332303e-05, 7.386104720470851e-06]"
script script,"[0.11049251035036178, 6.662601806574575e-05, 7.3616759907328035e-06]"
coveralls i,"[3.626742241042866, 2.018970244416538e-06, 7.322284668834097e-06]"
outputonfailure bazel,"[3.4279755578261675, 2.018970244416538e-06, 6.920980649838215e-06]"
build branch,"[0.42425664546877684, 1.6151761955332303e-05, 6.852492345579495e-06]"
clang msvc,"[1.6949182412069845, 4.037940488833076e-06, 6.843978991431428e-06]"
make pytest,"[1.1273458773598968, 6.056910733249613e-06, 6.828233344665861e-06]"
echo start,"[0.25854901605955405, 2.624661317741499e-05, 6.786036011916371e-06]"
packages libblasdev,"[1.6660412501696307, 4.037940488833076e-06, 6.727375420126027e-06]"
version install,"[0.13300306867941813, 5.047425611041345e-05, 6.7132309519958605e-06]"
g7 env,"[0.15040558002839788, 4.441734537716383e-05, 6.680616594774003e-06]"
debug thenn,"[1.628704491664589, 4.037940488833076e-06, 6.576611811236737e-06]"
target target,"[3.2395413447437313, 2.018970244416538e-06, 6.540537580594731e-06]"
update install,"[0.07406851412977034, 8.681572050991112e-05, 6.4303114212745445e-06]"
install pycmd,"[1.5854227899613456, 4.037940488833076e-06, 6.4018428755036145e-06]"
cd ctest,"[0.34739521989935085, 1.817073219974884e-05, 6.312425508263964e-06]"
install i,"[0.237829811680637, 2.624661317741499e-05, 6.242227069239133e-06]"
pip traviswait,"[3.080616652290436, 2.018970244416538e-06, 6.219673355428478e-06]"
traviswait pip,"[3.080616652290436, 2.018970244416538e-06, 6.219673355428478e-06]"
include gcovoptions,"[3.05565058230669, 2.018970244416538e-06, 6.169267603011274e-06]"
clang37 fi,"[2.9066561376129663, 2.018970244416538e-06, 5.8684522525912805e-06]"
coveragexml language,"[2.8893953079628716, 2.018970244416538e-06, 5.833603151133797e-06]"
buildtype outputonfailure,"[2.867675111339281, 2.018970244416538e-06, 5.789750720447891e-06]"
docs env,"[2.856598825399786, 2.018970244416538e-06, 5.767388028717401e-06]"
env docs,"[2.856598825399786, 2.018970244416538e-06, 5.767388028717401e-06]"
stdliblibc os,"[2.814886551238594, 2.018970244416538e-06, 5.683172188359009e-06]"
m build,"[0.4681594673455933, 1.2113821466499227e-05, 5.671200205275892e-06]"
export containerid,"[2.808240672448811, 2.018970244416538e-06, 5.669754356834439e-06]"
python35dev sudo,"[2.7998392266647016, 2.018970244416538e-06, 5.652792087786243e-06]"
check make,"[0.39653251017528746, 1.4132791710915764e-05, 5.6041113729139236e-06]"
timeout 60,"[2.7485523469626223, 2.018970244416538e-06, 5.549245403738774e-06]"
wget graphviz,"[2.746752572585695, 2.018970244416538e-06, 5.545611712825095e-06]"
runpythonexamples1 dist,"[2.726889706405963, 2.018970244416538e-06, 5.5055091770393885e-06]"
n libeigen3dev,"[0.9043681687084053, 6.056910733249613e-06, 5.477677267859237e-06]"
env compilerclang38,"[2.6639537474573913, 2.018970244416538e-06, 5.378443348618401e-06]"
llvmtoolchainprecise38 os,"[2.6628834577935443, 2.018970244416538e-06, 5.376282465634188e-06]"
n fin,"[0.6495542696795766, 8.075880977666152e-06, 5.245722970467122e-06]"
travisrunbuildsh language,"[2.545440906745508, 2.018970244416538e-06, 5.139169449639832e-06]"
date d,"[2.534818419005248, 2.018970244416538e-06, 5.117722962970567e-06]"
ubuntutoolchainrtest os,"[0.08707039416619722, 5.85501370880796e-05, 5.097983514743973e-06]"
update traviswait,"[2.3079045484324503, 2.018970244416538e-06, 4.659590610238704e-06]"
export scriptrunprefix,"[2.2936674996190547, 2.018970244416538e-06, 4.630846432316152e-06]"
buildtypedebug os,"[2.284371834539815, 2.018970244416538e-06, 4.612078761119105e-06]"
cmake dcmakeccompiler,"[2.262026943288898, 2.018970244416538e-06, 4.566965090568781e-06]"
ccompiler gcc7,"[2.23934878183816, 2.018970244416538e-06, 4.5211785574016665e-06]"
bazel test,"[2.2231285660613302, 2.018970244416538e-06, 4.488430424390231e-06]"
h python,"[2.1611320195198616, 2.018970244416538e-06, 4.363261241666421e-06]"
and cache,"[1.0487045166938245, 4.037940488833076e-06, 4.234606428780116e-06]"
cacheusr dist,"[2.054464364434466, 2.018970244416538e-06, 4.147902420007321e-06]"
travisinstallsh dist,"[2.054464364434466, 2.018970244416538e-06, 4.147902420007321e-06]"
aftersuccess none,"[1.0119802634039132, 4.037940488833076e-06, 4.086316079498622e-06]"
fin source,"[1.9140687115910175, 2.018970244416538e-06, 3.864447774470964e-06]"
buildtyperelease os,"[1.897348711430567, 2.018970244416538e-06, 3.830690591660375e-06]"
