name,num
toolclangformat onfailure echo,"[15.198590181536048, 8.075880977666151e-05, 0.001227420053344105]"
leptonica leptverbuild install,"[14.82389161139352, 8.277778002107805e-05, 0.001227088838864237]"
u fi dist,"[11.041798738730662, 0.00011104336344290958, 0.0012261184704083297]"
lz4 compiler gcc,"[11.034983060519437, 0.00011104336344290958, 0.0012253616345756105]"
libssldev os linux,"[11.024326324059231, 0.00011104336344290958, 0.0012241782747157445]"
1604 g clang,"[11.022265531525633, 0.00011104336344290958, 0.001223949437381456]"
dcmakebuildtypedebug dncnncoverageon dncnnbuildtoolsoff,"[22.451653719632162, 5.451219659924652e-05, 0.0012238889615427929]"
env typebuildlibrary os,"[11.648765300138297, 0.00010498645270965996, 0.0012229625473088974]"
useavx dbuildtests buildtests,"[24.22926129829571, 5.047425611041345e-05, 0.0012229539401363064]"
withcudnntrue cache apt,"[14.7642880709747, 8.277778002107805e-05, 0.0012221549901069706]"
le3satc8ydadewbnx0kt1u47 sudo true,"[12.35325144724888, 9.892954197641035e-05, 0.00122210150759576]"
runtargetfalse targetabishost exit,"[23.24595416032267, 5.249322635482998e-05, 0.0012202551335718196]"
global usetbbon buildtestson,"[24.128646570812002, 5.047425611041345e-05, 0.001217875486612814]"
linuxx64devtoolset6 linkstatictrue os,"[18.27340385353892, 6.662601806574575e-05, 0.0012174841352685522]"
compiler make cxx,"[7.534985008956696, 0.00016151761955332302, 0.0012170328420166598]"
cxx compiler make,"[7.534985008956696, 0.00016151761955332302, 0.0012170328420166598]"
upgrade pip sudo,"[11.818342364154969, 0.00010296748246524342, 0.0012169049601493702]"
email false language,"[11.589707318505337, 0.00010498645270965996, 0.0012167622593130605]"
dcmakeccompilergcc8 dcmakecxxcompilerg8 fi,"[20.087639464384377, 6.056910733249613e-05, 0.0012166903907747824]"
homemkldnn mkldnnversion include,"[18.25113347877322, 6.662601806574575e-05, 0.0012160003488770816]"
the libmaceso size,"[23.15961015572736, 5.249322635482998e-05, 0.0012157226581942155]"
ldconfig sudo ln,"[13.993761609143611, 8.681572050991112e-05, 0.0012148784967417358]"
allowfailures env toolclangtidymodernize,"[15.038870848139773, 8.075880977666151e-05, 0.0012145213100807001]"
dev git clone,"[13.986073413779955, 8.681572050991112e-05, 0.0012142110405218192]"
configure enableutf8only make,"[13.983564552998285, 8.681572050991112e-05, 0.0012139932319653994]"
configure withcharsetutf8 make,"[13.983564552998285, 8.681572050991112e-05, 0.0012139932319653994]"
configure withjubatusmpiousrlocal make,"[13.983564552998285, 8.681572050991112e-05, 0.0012139932319653994]"
onig596 configure make,"[13.983564552998285, 8.681572050991112e-05, 0.0012139932319653994]"
zookeeper3412srcc configure make,"[13.983564552998285, 8.681572050991112e-05, 0.0012139932319653994]"
gcc which g,"[11.339157831792136, 0.0001070054229540765, 0.0012133513797339466]"
buildmkldnn mkldnnversion matrix,"[18.203609032987224, 6.662601806574575e-05, 0.0012128339842935793]"
usrsrcgtest sudo cmake,"[12.776111687619718, 9.489160148757727e-05, 0.0012123456988223885]"
localdir buildghpages true,"[18.185357924925015, 6.662601806574575e-05, 0.0012116179856381066]"
clang os osx,"[6.721073281971741, 0.00017968835175307185, 0.0012076985800491113]"
libboostprogramoptionsdev libgoogleglogdev libyamlcppdev,"[27.18664166435792, 4.441734537716383e-05, 0.001207558452450978]"
libgoogleglogdev libyamlcppdev qt5default,"[27.18664166435792, 4.441734537716383e-05, 0.001207558452450978]"
libyamlcppdev qt5default libqt5svg5dev,"[27.18664166435792, 4.441734537716383e-05, 0.001207558452450978]"
cd buildfidoprojectfido make,"[11.957437030455097, 0.0001009485122208269, 0.0012070854781986644]"
ppa maartenfonvilleprotobuf packages,"[18.111314045960462, 6.662601806574575e-05, 0.0012066847368205566]"
coverageinfo coverallslcov sourceencodingiso88591,"[23.902022805167892, 5.047425611041345e-05, 0.001206436820624987]"
coverallslcov sourceencodingiso88591 coverageinfo,"[23.902022805167892, 5.047425611041345e-05, 0.001206436820624987]"
g ssl clang,"[10.864003447608901, 0.00011104336344290958, 0.001206375483277858]"
pages cleanup false,"[18.082951031200807, 6.662601806574575e-05, 0.0012047950220867808]"
g48 cc gcc48,"[18.0757124605439, 6.662601806574575e-05, 0.0012043127449474235]"
secure q1i4ysb5vcnaf9unmm6t92ht9kwogbxzvcpxip5xuvulpazq7std3rl1v3r1mucyaabkcy9n4upqjjzsuolu4jc8zpzpxpir7hoer5umlkfsmuc1rhmsht8ck9naznqv7flstijtziao85lrgxgw0b6xzcwc0ksejpjvams5kwmcfcqs2mpqpyhfe5jjpurepotlrtb6psm5bwyeww8bpsato2k5b8dddmujixmuj1utcx5rjzctjlwasj8d7u9aufcmohv5hqhbvjd06flt254snmvzmvlw9cvuazvuttrecgbycvndr7nxwprho1sbkqglucnofofyt1vfabpxj9jmktznyxwp22cfvbbdhynosxbxvfdgizhcwhqmihflok3pnyibyabtinherqrszkbpztoepbe3o8pgpjoz8iix1ttlgmwwaw5d6wxx8fep5fmkjwpxckcmi5tx5wpou8cpziwpjcxg3zojhw80pqwcrmznedfcf9zskjnsmvgbiwgevi8xvg0gst5vmjaaxk7jhc0ckvpoemcfrgybwdjd3dkyiielumbrftrdpcdjv6j5r1xmv7qkrfdfajnc33kljo2aalztrkrpveip2h2ju13zbemn8gkwwewnzidmwtcbh4rpe80rfqaswkyfii7hrei cache,"[18.072362878802565, 6.662601806574575e-05, 0.0012040895756538126]"
libprotobufdev protobufcompiler libopencvdev,"[22.086959606042956, 5.451219659924652e-05, 0.0012040086843242302]"
toolsinstallrosdepssh cd ros,"[19.871523127467817, 6.056910733249613e-05, 0.0012036004171677775]"
see travisciissues6688n brew,"[20.53860538492882, 5.85501370880796e-05, 0.0012025381608855522]"
env toolclangtidyanalyzer beforescript,"[14.877999094950347, 8.075880977666151e-05, 0.0012015294987664372]"
cxxcompilerg6 generatorname unix,"[20.520535967675134, 5.85501370880796e-05, 0.0012014801940282472]"
cxxcompilerg8 generatorname unix,"[20.520535967675134, 5.85501370880796e-05, 0.0012014801940282472]"
linuxx64devtoolset6 buildstaticlibstrue if,"[18.026787602985213, 6.662601806574575e-05, 0.0012010530765038544]"
vreproot fi if,"[10.814776441182474, 0.00011104336344290958, 0.0012009091509120418]"
export ccusrbingcc7 sudo,"[11.222789743228716, 0.0001070054229540765, 0.0012008993631988604]"
toolclangtidymodernize beforescript echo,"[14.86755166820397, 8.075880977666151e-05, 0.0012006857770171708]"
cxxcompilerg7 generatorname unix,"[20.471626367194187, 5.85501370880796e-05, 0.0011986165302151645]"
makejobs 2 secure,"[17.948912307159752, 6.662601806574575e-05, 0.0011958645556373118]"
keyserverubuntucompkslookup opget search0x421c365bd9ff1f717815a3895523baeeb01fa116,"[26.917034604600644, 4.441734537716383e-05, 0.0011955832225616172]"
travisbuilddirhtml githubtoken githubtoken,"[26.917034604600644, 4.441734537716383e-05, 0.0011955832225616172]"
q1i4ysb5vcnaf9unmm6t92ht9kwogbxzvcpxip5xuvulpazq7std3rl1v3r1mucyaabkcy9n4upqjjzsuolu4jc8zpzpxpir7hoer5umlkfsmuc1rhmsht8ck9naznqv7flstijtziao85lrgxgw0b6xzcwc0ksejpjvams5kwmcfcqs2mpqpyhfe5jjpurepotlrtb6psm5bwyeww8bpsato2k5b8dddmujixmuj1utcx5rjzctjlwasj8d7u9aufcmohv5hqhbvjd06flt254snmvzmvlw9cvuazvuttrecgbycvndr7nxwprho1sbkqglucnofofyt1vfabpxj9jmktznyxwp22cfvbbdhynosxbxvfdgizhcwhqmihflok3pnyibyabtinherqrszkbpztoepbe3o8pgpjoz8iix1ttlgmwwaw5d6wxx8fep5fmkjwpxckcmi5tx5wpou8cpziwpjcxg3zojhw80pqwcrmznedfcf9zskjnsmvgbiwgevi8xvg0gst5vmjaaxk7jhc0ckvpoemcfrgybwdjd3dkyiielumbrftrdpcdjv6j5r1xmv7qkrfdfajnc33kljo2aalztrkrpveip2h2ju13zbemn8gkwwewnzidmwtcbh4rpe80rfqaswkyfii7hrei cache directories,"[17.92797296946739, 6.662601806574575e-05, 0.0011944694509459358]"
master condition builddoc,"[17.91153184317829, 6.662601806574575e-05, 0.0011933740441687772]"
cxx g49 then,"[11.819257769667903, 0.0001009485122208269, 0.0011931364874024236]"
buildexamples fi if,"[11.814776441182474, 0.0001009485122208269, 0.0011926841039590467]"
only master vddd,"[17.896512325953353, 6.662601806574575e-05, 0.0011923733535428097]"
packagesrosorgrosubuntu lsbrelease sc,"[26.8218773715603, 4.441734537716383e-05, 0.001191356590876529]"
xvj cd armadillo,"[18.438563720191716, 6.460704782132921e-05, 0.001191261168027052]"
usrlocalbinpython sharedlibs true,"[17.841403523707655, 6.662601806574575e-05, 0.001188701673488806]"
env leptver1780 notifications,"[14.355490475606228, 8.277778002107805e-05, 0.0011883156326844134]"
ubuntutoolchainrtest packages clang9,"[14.35182997352198, 8.277778002107805e-05, 0.001188012624448117]"
script scriptsuploadpypish cleanup,"[17.822509735652048, 6.662601806574575e-05, 0.0011874428556244829]"
zmq include compiler,"[10.693390931616975, 0.00011104336344290958, 0.0011874300956566572]"
build target install,"[10.13305539602512, 0.0001171002741761592, 0.001186583565116751]"
ls la sudo,"[14.657864329950261, 8.075880977666151e-05, 0.001183751677154565]"
mkldnnversion buildn script,"[17.7450656502267, 6.662601806574575e-05, 0.0011822830645898486]"
buildfidoprojectfido make sudo,"[11.704166377038682, 0.0001009485122208269, 0.0011815181825470806]"
python 27 34,"[22.507924239261353, 5.249322635482998e-05, 0.0011815135618689107]"
qq install libmsgpackdev,"[13.586497026717822, 8.681572050991112e-05, 0.0011795215285802729]"
githubcomrosindustrialindustrialcigit ciconfig fi,"[20.136549064865328, 5.85501370880796e-05, 0.001178997708228706]"
libzmq3dev libdwdev fi,"[20.136549064865328, 5.85501370880796e-05, 0.001178997708228706]"
universe multiverse fi,"[20.136549064865328, 5.85501370880796e-05, 0.001178997708228706]"
cpp os osx,"[7.296880953670318, 0.00016151761955332302, 0.0011785748418008113]"
apt true directories,"[10.99774368947044, 0.0001070054229540765, 0.0011768182150323101]"
ldlibrarypath usrlocallib cd,"[11.42433453381814, 0.00010296748246524342, 0.0011763349657879943]"
zeroccomdownloadice36ubuntu1604 stable main,"[26.479445871653482, 4.441734537716383e-05, 0.0011761466926771477]"
script conantravisbuildsh conanosx,"[20.051991581774814, 5.85501370880796e-05, 0.0011740468560019334]"
devnullnfin if builddoc,"[17.611750103706367, 6.662601806574575e-05, 0.00117340078057894]"
qq g48 sudo,"[11.61731352508179, 0.0001009485122208269, 0.0011727505163598966]"
pip true directories,"[12.350667064462272, 9.489160148757727e-05, 0.0011719745771866998]"
testrunallpy walways aftersuccess,"[22.324886488993, 5.249322635482998e-05, 0.001171905319812595]"
echo n openssl,"[10.950810696269805, 0.0001070054229540765, 0.0011717961302443755]"
cplusplusg5 compiler g5,"[16.108833686653504, 7.268292879899536e-05, 0.0011708372118818947]"
thenn scriptsbuilddocshnfin deploy,"[17.561920169255522, 6.662601806574575e-05, 0.0011700808104660031]"
then export dyldlibrarypath,"[10.533016281457215, 0.00011104336344290958, 0.0011696215550919375]"
check env makecheck1,"[16.074108028196317, 7.268292879899536e-05, 0.0011683132493207527]"
build cmake dleptonicadirleptonica,"[14.112810437209404, 8.277778002107805e-05, 0.0011682271178504945]"
pythonnumpy sudo pip,"[11.344411175822557, 0.00010296748246524342, 0.0011681054588250207]"
thenn coveralls gcov,"[17.50833822068096, 6.662601806574575e-05, 0.0011665108585922766]"
imgaug m pytest,"[22.220613058510043, 5.249322635482998e-05, 0.0011664316710234587]"
allowfailures env name,"[10.498866129624986, 0.00011104336344290958, 0.0011658294073704008]"
maartenfonvilleprotobuf packages gcc7,"[17.47334610742326, 6.662601806574575e-05, 0.0011641794734222105]"
upgrade r testrequirementstxt,"[22.162147102437174, 5.249322635482998e-05, 0.001163362604357274]"
extractdir home build,"[17.460962382967427, 6.662601806574575e-05, 0.0011633543951728947]"
install visualstudio2019buildtools packageparameters,"[19.1814436160116, 6.056910733249613e-05, 0.0011618029171704292]"
script echo travisbranch,"[10.458222897005228, 0.00011104336344290958, 0.0011613162461191102]"
thirdparty cereal usr,"[22.99384219666302, 5.047425611041345e-05, 0.001160597079996801]"
sudo h pip,"[14.003542629936199, 8.277778002107805e-05, 0.0011591821713366475]"
comptype g template,"[17.39659957094449, 6.662601806574575e-05, 0.0011590661572962924]"
gcc env jobs,"[10.432412453682346, 0.00011104336344290958, 0.001158450167680585]"
user pydub pip3,"[22.950868831196757, 5.047425611041345e-05, 0.0011584280313423304]"
beforescript sudo aptget,"[8.947795383699884, 0.00012921409564265843, 0.0011561812885003343]"
gfortran sudo aptget,"[11.215599842337873, 0.00010296748246524342, 0.0011548420801031118]"
env ccompilergcc8 cxxcompilerg8,"[19.72392167326744, 5.85501370880796e-05, 0.001154838317884353]"
clang60 sources llvmtoolchaintrusty60,"[19.712867689841588, 5.85501370880796e-05, 0.0011541911056394]"
libmaclibnyumayadylib usrlocallib dummysample,"[22.855535092290257, 5.047425611041345e-05, 0.0011536161317888005]"
etcsslcertsca install sudo,"[10.777579439404803, 0.0001070054229540765, 0.0011532594463346698]"
64bit static os,"[17.27340385353892, 6.662601806574575e-05, 0.0011508581172028063]"
pwd python export,"[11.868921312236022, 9.691057173199381e-05, 0.0011502239502108392]"
valgrind c cpp,"[13.877791413341495, 8.277778002107805e-05, 0.0011487727647919881]"
openssl aes256cbc k,"[25.845084762721626, 4.441734537716383e-05, 0.0011479700562078807]"
env toolclangformat onfailure,"[14.209037608282422, 8.075880977666151e-05, 0.0011475049653167095]"
the toplevel directory,"[19.597955028498276, 5.85501370880796e-05, 0.0011474629535645929]"
async false pythonexecutable,"[17.219129157484172, 6.662601806574575e-05, 0.0011472420103229499]"
ninjabuild compiler g,"[13.855025500485823, 8.277778002107805e-05, 0.0011468882530656422]"
clang clang simtime,"[10.326474421416535, 0.00011104336344290958, 0.0011466864522612658]"
clang simtime clang,"[10.326474421416535, 0.00011104336344290958, 0.0011466864522612658]"
simtime clang clang,"[10.326474421416535, 0.00011104336344290958, 0.0011466864522612658]"
buildcommand make branchpattern,"[17.20678575920826, 6.662601806574575e-05, 0.0011464196188464262]"
aptget qq install,"[7.882977915644759, 0.00014536585759799072, 0.0011459158451337216]"
packages libboostdev libboostregexdev,"[21.020089285913922, 5.451219659924652e-05, 0.0011458512396874552]"
buildessential softwarepropertiescommon cmake,"[18.916941458392717, 6.056910733249613e-05, 0.0011457822575959343]"
cc gcc9 fi,"[13.839711950940796, 8.277778002107805e-05, 0.001145620631430062]"
matrix include none,"[11.811908230645912, 9.691057173199381e-05, 0.0011446987798777388]"
s durations50 walways,"[21.796721741160226, 5.249322635482998e-05, 0.0011441802481519676]"
testrunallpy s durations50,"[21.796721741160226, 5.249322635482998e-05, 0.0011441802481519676]"
mkldnn mkldnnversion n,"[17.16696526103347, 6.662601806574575e-05, 0.0011437665376156458]"
mkldnnversion n downloaddir,"[17.16696526103347, 6.662601806574575e-05, 0.0011437665376156458]"
mkldnnversion n parallel,"[17.16696526103347, 6.662601806574575e-05, 0.0011437665376156458]"
configtraviscirsaenc out configtraviscirsa,"[25.74710960315833, 4.441734537716383e-05, 0.0011436182597071751]"
skipcleanup true token,"[17.15787718850291, 6.662601806574575e-05, 0.0011431610355310418]"
cd build cp,"[11.101743611075285, 0.00010296748246524342, 0.0011431185906070225]"
amd64 buildcmd cd,"[18.871523127467817, 6.056910733249613e-05, 0.0011430313098352812]"
install user cppcoverallsnfin,"[17.145819706280882, 6.662601806574575e-05, 0.0011423576935026896]"
script mkdir buildncd,"[15.67995214119675, 7.268292879899536e-05, 0.0011396648450502584]"
cmake libopencvdev libprotobufdev,"[17.086866459835036, 6.662601806574575e-05, 0.0011384298734399543]"
https cmakeorgfilesv38cmake382linuxx8664targzn cmakedir,"[19.442641470126865, 5.85501370880796e-05, 0.0011383693234303094]"
code style curl,"[21.66652084300544, 5.249322635482998e-05, 0.0011373455829335262]"
waf sudo waf,"[13.098878314957823, 8.681572050991112e-05, 0.001137188558784714]"
clang job make,"[10.423395556181546, 0.00010902439319849304, 0.001136404375580562]"
usrbinpython36m sharedlibs false,"[17.055630425201294, 6.662601806574575e-05, 0.0011363487408321442]"
cpp dist bionic,"[11.48390282843867, 9.892954197641035e-05, 0.001136097246919041]"
install cmake libboostalldev,"[10.414710232237937, 0.00010902439319849304, 0.0011354574634078777]"
pkg python2715macosx106pkg target,"[25.537262435140995, 4.441734537716383e-05, 0.0011342974055689294]"
dswbuildoff make language,"[13.68680725442034, 8.277778002107805e-05, 0.0011329635200973023]"
xcode72 stage extra,"[21.550026072141183, 5.249322635482998e-05, 0.0011312303965573948]"
buildexampleson coverallson matrix,"[22.41150188462855, 5.047425611041345e-05, 0.001131203885943755]"
coverallson matrix usesseoff,"[22.41150188462855, 5.047425611041345e-05, 0.001131203885943755]"
coverage codecov pytestcov,"[21.536010142205424, 5.249322635482998e-05, 0.0011304946551747035]"
only master travis,"[13.994438746642604, 8.075880977666151e-05, 0.0011301742166712515]"
export cxx g9,"[13.641760812225726, 8.277778002107805e-05, 0.0011292346756145843]"
dist bionic env,"[9.812222480016025, 0.00011508130393174265, 0.0011292033574686019]"
bootstrap configure make,"[12.983564552998285, 8.681572050991112e-05, 0.0011271775114554882]"
nyumayaaudiotestdata pwd unzip,"[22.331202973057017, 5.047425611041345e-05, 0.001127150858115706]"
pwd unzip nyumayamarvintest01zip,"[22.331202973057017, 5.047425611041345e-05, 0.001127150858115706]"
install boostn usrbinyes,"[19.230353216492553, 5.85501370880796e-05, 0.0011259398170778315]"
install deosbuildexampleson deosbuildutilson,"[19.230353216492553, 5.85501370880796e-05, 0.0011259398170778315]"
matrix usesseoff useavxoff,"[22.300470572239806, 5.047425611041345e-05, 0.0011255996630459703]"
env configrelease configdebug,"[19.22435066377693, 5.85501370880796e-05, 0.0011255883667934533]"
bionic compiler gcc,"[9.77829018155947, 0.00011508130393174265, 0.0011252983843168204]"
if cxx g,"[8.693568710423442, 0.00012921409564265843, 0.0011233316188246772]"
false then ciformatscriptsh,"[13.906851232630526, 8.075880977666151e-05, 0.0011231007532883394]"
h pip install,"[13.566733771896395, 8.277778002107805e-05, 0.0011230241037745703]"
scriptstravisbuildsh if deploymacosxwheel,"[16.842363031847785, 6.662601806574575e-05, 0.001122139583629739]"
cmakedir bin path,"[19.153602726762742, 5.85501370880796e-05, 0.0011214460653825736]"
path cmakedir bin,"[19.153602726762742, 5.85501370880796e-05, 0.0011214460653825736]"
env toolclangtidymodernize beforescript,"[13.877999094950347, 8.075880977666151e-05, 0.0011207706889897757]"
packages g5 nasm,"[15.41609938599274, 7.268292879899536e-05, 0.0011204872540303465]"
bzr hg git,"[21.34104225738404, 5.249322635482998e-05, 0.0011202601618648521]"
git pycache polypointisectpy,"[21.34104225738404, 5.249322635482998e-05, 0.0011202601618648521]"
hg git pycache,"[21.34104225738404, 5.249322635482998e-05, 0.0011202601618648521]"
and documentation os,"[16.79423601684036, 6.662601806574575e-05, 0.001118933072258404]"
g7 comptype g,"[16.79212624638589, 6.662601806574575e-05, 0.0011187925066539898]"
openssl fi if,"[10.064754694190825, 0.00011104336344290958, 0.0011176242134707621]"
install script cd,"[5.704837670035495, 0.00019584011370840418, 0.001117236057987739]"
libssldev libboostdev libboostfilesystemdev,"[25.119078380545286, 4.441734537716383e-05, 0.0011157227799847291]"
rapidjsondev libssldev libboostdev,"[25.119078380545286, 4.441734537716383e-05, 0.0011157227799847291]"
stripcomponents1 c cmakedir,"[19.04996012944944, 5.85501370880796e-05, 0.001115377777101715]"
conantravisbuildsh conanosx os,"[19.044779478490955, 5.85501370880796e-05, 0.0011150744492778905]"
cmake rsync libboostalldev,"[18.407386360329586, 6.056910733249613e-05, 0.001114918960169528]"
simtime compiler gcc,"[10.034983060519437, 0.00011104336344290958, 0.001114318271132701]"
template cmake dmkldnnincludedir,"[16.718359998327347, 6.662601806574575e-05, 0.001113877755278199]"
pycache polypointisectpy script,"[21.20953285876129, 5.249322635482998e-05, 0.0011133568092351605]"
opget search0x421c365bd9ff1f717815a3895523baeeb01fa116 sourceline,"[25.063583267953582, 4.441734537716383e-05, 0.0011132578344019988]"
directory to cmakedirn,"[19.004896842002978, 5.85501370880796e-05, 0.0011127393154440853]"
toplevel directory to,"[19.004896842002978, 5.85501370880796e-05, 0.0011127393154440853]"
travisbuilddirpythontest bash testminish,"[22.037856442835213, 5.047425611041345e-05, 0.0011123444102201896]"
buildenvimageokapiesbuildenv linuxx64devtoolset6 os,"[16.68844135281776, 6.662601806574575e-05, 0.0011118843950619747]"
dcmakebuildtype config ddisablemaintainercflagsoff,"[22.933664064155515, 4.8455285865996906e-05, 0.001111257248183396]"
1604 clang clang,"[9.999309678163023, 0.00011104336344290958, 0.00111035697877046]"
name xcode 1141,"[18.324708850955773, 6.056910733249613e-05, 0.001109911257230282]"
name xcode 115,"[18.324708850955773, 6.056910733249613e-05, 0.001109911257230282]"
windowssystem32 name xcode,"[18.324708850955773, 6.056910733249613e-05, 0.001109911257230282]"
xcode114 name xcode,"[18.324708850955773, 6.056910733249613e-05, 0.001109911257230282]"
pybobpybobpy install sudo,"[10.77757943940481, 0.00010296748246524342, 0.0011097402219446828]"
cmake cmakeliststxt sudo,"[12.776111687619718, 8.681572050991112e-05, 0.0011091673414758024]"
sudo cmake cmakeliststxt,"[12.776111687619718, 8.681572050991112e-05, 0.0011091673414758024]"
addaptrepository deb http,"[18.936422902260922, 5.85501370880796e-05, 0.001108730156885227]"
n builddir home,"[16.617834866167346, 6.662601806574575e-05, 0.0011071801660068453]"
n downloaddir home,"[16.617834866167346, 6.662601806574575e-05, 0.0011071801660068453]"
n extractdir home,"[16.617834866167346, 6.662601806574575e-05, 0.0011071801660068453]"
n installdir home,"[16.617834866167346, 6.662601806574575e-05, 0.0011071801660068453]"
script python toolsbazeladbrunpy,"[14.060046271093146, 7.873983953224497e-05, 0.0011070857872018136]"
packages clang9 cmake,"[13.35852074512406, 8.277778002107805e-05, 0.0011057886916468872]"
localdir travisbuilddirhtml githubtoken,"[24.868671583039244, 4.441734537716383e-05, 0.0011046003747751138]"
r requirementstxt pip,"[21.041634295119938, 5.249322635482998e-05, 0.0011045432719292844]"
r testrequirementstxt pip,"[21.041634295119938, 5.249322635482998e-05, 0.0011045432719292844]"
usr tinydnniocaffecaffepb outputfile,"[21.880384146879738, 5.047425611041345e-05, 0.0011043961132238382]"
travisterminate 1 elif,"[18.223490048736565, 6.056910733249613e-05, 0.0011037805247346001]"
usrlocallib dummysample modelshotwordmarvinsmall03tflite,"[21.855535092290257, 5.047425611041345e-05, 0.001103141875678387]"
pip sudo pip,"[10.697829556837732, 0.00010296748246524342, 0.0011015285773098519]"
zerociceallruntime zerocicealldev doxygen,"[24.79903739520219, 4.441734537716383e-05, 0.001101507409003897]"
python 3 pip,"[15.152686100481521, 7.268292879899536e-05, 0.001101341604954825]"
choco install visualstudio2019buildtools,"[18.1814436160116, 6.056910733249613e-05, 0.0011012338098379331]"
choco install visualstudio2019workloadvctools,"[18.1814436160116, 6.056910733249613e-05, 0.0011012338098379331]"
includeoptional choco install,"[18.1814436160116, 6.056910733249613e-05, 0.0011012338098379331]"
travisbuilddir travisrunbuildsh dist,"[17.038202083764055, 6.460704782132921e-05, 0.0011007879368152155]"
http zeroccomdownloadice36ubuntu1604 stable,"[24.761589100434982, 4.441734537716383e-05, 0.001099844055161436]"
quantizetrue config symbolhidden,"[20.94594239393395, 5.249322635482998e-05, 0.0010995200953000043]"
brew install openssl,"[9.89900100280962, 0.00011104336344290958, 0.001099218366076715]"
c cmakedir extract,"[18.767560398748714, 5.85501370880796e-05, 0.001098843234155551]"
env namelinuxgccarm32 beforebuild,"[18.13895917254628, 6.056910733249613e-05, 0.0010986605650217208]"
python cpplintpy linelength80,"[20.922961738540195, 5.249322635482998e-05, 0.0010983137665546375]"
rawgithubusercontentcomgooglestyleguideghpagescpplintcpplintpy python cpplintpy,"[20.922961738540195, 5.249322635482998e-05, 0.0010983137665546375]"
la sudo false,"[13.596624694402035, 8.075880977666151e-05, 0.0010980472272998725]"
cc clang9 fi,"[13.254749450219638, 8.277778002107805e-05, 0.0010971987342247864]"
1 env typeopsbenchmark,"[13.923691185643218, 7.873983953224497e-05, 0.0010963492096540807]"
1 env typeopstest,"[13.923691185643218, 7.873983953224497e-05, 0.0010963492096540807]"
pandas0240 python testpythonpy,"[22.623401456681286, 4.8455285865996906e-05, 0.0010962233848447024]"
testpythonpy python testdataconversionpy,"[22.623401456681286, 4.8455285865996906e-05, 0.0010962233848447024]"
cp libmaclibnyumayadylib usrlocallib,"[21.709314351439215, 5.047425611041345e-05, 0.001095761492556017]"
namelinuxgccarm32 beforebuild sudo,"[18.08219957381119, 6.056910733249613e-05, 0.0010952226867937858]"
cmake libprotobufdev protobufcompiler,"[18.074893818168956, 6.056910733249613e-05, 0.0010947801836961462]"
tinydnniocaffecaffepb outputfile coverageinfo,"[21.651061231634674, 5.047425611041345e-05, 0.0010928212096677722]"
clang clang ssl,"[9.841047594246291, 0.00011104336344290958, 0.0010927830246668618]"
clang ssl clang,"[9.841047594246291, 0.00011104336344290958, 0.0010927830246668618]"
ssl clang clang,"[9.841047594246291, 0.00011104336344290958, 0.0010927830246668618]"
curl https ftpfaudemacportsdistfilesarmadillo,"[16.9126051799093, 6.460704782132921e-05, 0.0010926734916416603]"
clang clang java,"[9.839175179913525, 0.00011104336344290958, 0.0010925751054815928]"
clang java clang,"[9.839175179913525, 0.00011104336344290958, 0.0010925751054815928]"
java clang clang,"[9.839175179913525, 0.00011104336344290958, 0.0010925751054815928]"
sc main keyurl,"[24.593616891572793, 4.441734537716383e-05, 0.001092383175546639]"
ghreporef githubcom llnllbanngit,"[24.55948259998256, 4.441734537716383e-05, 0.001090867020927871]"
travisbuilddirdocdoxyfile ghreporef githubcom,"[24.55948259998256, 4.441734537716383e-05, 0.001090867020927871]"
master vddd addons,"[16.367978411933812, 6.662601806574575e-05, 0.0010905332253732386]"
condition deploymacosxwheel true,"[16.359997214813095, 6.662601806574575e-05, 0.0010900014699896875]"
true condition deploymacosxwheel,"[16.359997214813095, 6.662601806574575e-05, 0.0010900014699896875]"
stable main keyurl,"[24.529486554153078, 4.441734537716383e-05, 0.0010895346762003135]"
os osx cache,"[7.7076505832703575, 0.00014132791710915764, 0.0010893062027387836]"
coverage false builddoc,"[16.348958753348686, 6.662601806574575e-05, 0.0010892660212567418]"
true include env,"[7.814666526735685, 0.00013930894686474112, 0.0010886529639386926]"
onfailure always addons,"[13.149460138475533, 8.277778002107805e-05, 0.0010884831187386622]"
cd usrsrcgtest sudo,"[11.467658950861026, 9.489160148757727e-05, 0.001088184523160553]"
install sudo runtestssh,"[10.777579439404803, 0.0001009485122208269, 0.0010879806097496886]"
async true builddoc,"[16.3268303508779, 6.662601806574575e-05, 0.001087791693913957]"
builddoc true pythonexecutable,"[16.3268303508779, 6.662601806574575e-05, 0.001087791693913957]"
fi dist xenial,"[9.97715776569975, 0.00010902439319849304, 0.0010877535712510479]"
compiler g addons,"[8.540559143151796, 0.00012719512539824187, 0.0010863174911842938]"
lsbrelease sc main,"[24.44841897603286, 4.441734537716383e-05, 0.0010859338695840576]"
list coverageinfo coverallslcov,"[21.49059655944143, 5.047425611041345e-05, 0.0010847218747068166]"
0600 configtraviscirsa cp,"[24.41646429116986, 4.441734537716383e-05, 0.0010845145273100792]"
cp configtraviscirsa sshidrsa,"[24.41646429116986, 4.441734537716383e-05, 0.0010845145273100792]"
buildchemfiles n e,"[16.27052145286007, 6.662601806574575e-05, 0.0010840400562573589]"
buildchemfilesbuild n e,"[16.27052145286007, 6.662601806574575e-05, 0.0010840400562573589]"
