file_name;TestFail;BuildError;TestError;CodeAnalysisError;TravisError;DeploymentError;RepoType
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\753947420.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\754125925.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\754125926.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\754292584.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\754292585.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\754463070.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\754463071.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\754633388.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\754633389.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\754769422.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\754769423.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\754874997.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\754874998.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\755027057.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\755185444.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\755185445.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\755356317.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\755356318.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\755537725.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\755537726.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\755694188.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\755831313.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\755946380.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\755946381.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\756097401.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\756257583.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\756257584.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\756464997.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\756464998.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\756574677.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\756721149.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\756832615.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\756938194.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\757081928.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\757240642.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\757240643.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\757397808.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\757397809.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\757554205.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\757698607.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\757698608.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\757819447.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\757924372.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\757924373.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\758069503.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\758069504.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\758228222.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\758378812.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\758536055.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\758693228.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\758693229.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\758824777.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\758824778.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\758919827.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\758919828.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\759058685.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\759194082.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\759194083.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\759341154.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\759341155.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\759485400.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\759485401.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\759639892.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\759764669.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\759862751.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\760000835.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\760000836.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\760166099.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\760166100.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\760314041.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\760314042.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\760453028.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\760453029.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\760590238.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\760704478.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\760704479.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\760799963.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\760799964.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\760949204.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\760949205.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\761130663.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\761289659.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\761289660.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\761443373.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\761584390.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\761698231.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\761698232.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\761805399.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\761805400.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\761950160.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\762147621.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\762147622.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\762318007.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\762318008.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\762468717.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\762468718.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\762610987.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\762610988.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\762727074.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\762727075.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\762825186.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\762825187.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\762969493.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\762969494.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\763120837.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\763267036.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\763267037.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\763403678.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\763403679.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\763561763.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\763644406.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\763711889.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\763711890.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\763809402.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\763945010.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\764100735.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\764236820.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\764236821.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\764378912.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\764378913.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\764527569.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\764646175.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\764744855.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\764868962.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\764868963.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\764921849.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\765067153.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\765315118.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\765499587.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\765499588.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\765626900.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\765626901.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\765735817.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\765735818.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\765832387.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\765832388.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\765949512.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\766085463.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\766085464.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\766216965.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\766347450.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\766482394.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\766482395.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\766582447.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\766582448.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\766668499.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\766786378.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\767035603.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\767035604.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\767161743.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\767161744.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\767276792.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\767379441.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\767379442.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\767456000.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\767456001.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\767563582.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\767563583.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\767729122.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\767729123.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\767760705.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\767874780.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\767874781.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\767993063.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\767993064.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\768110460.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\768110461.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\768218509.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\768218510.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\768305144.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\768430663.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\768569851.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\768569852.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\768703423.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\768703424.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\768838345.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\769016916.txt;None;None;None;None;None;None;Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\SekouD_mlconjug\job_logs\769136950.txt;None;None;None;None;None;None;Tool
