file_name,TestFail,BuildError,TestError,CodeAnalysisError,TravisError,DeploymentError,Travis Error,RepoType
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\301146365.txt,[],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\301175136.txt,[],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\301175143.txt,[],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\301182384.txt,[],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\301182889.txt,['General Test Fail'],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\301653577.txt,[],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\301682042.txt,['General Test Fail'],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\301682058.txt,['General Test Fail'],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\301684117.txt,['General Test Fail'],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\301684427.txt,['General Test Fail'],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\301684465.txt,['General Test Fail'],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\302082621.txt,[],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\302082628.txt,[],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\302647398.txt,[],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\302740854.txt,['General Test Fail'],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\302748720.txt,['General Test Fail'],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\302755802.txt,['General Test Fail'],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\302764938.txt,['General Test Fail'],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\302771952.txt,['General Test Fail'],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\302776428.txt,['General Test Fail'],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\303139065.txt,['General Test Fail'],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\303318024.txt,['General Test Fail'],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\303667118.txt,[],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\303775124.txt,[],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\304020637.txt,['General Test Fail'],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\304075677.txt,[],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\305037491.txt,[],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\305555052.txt,[],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\305962102.txt,['General Test Fail'],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\305969000.txt,['General Test Fail'],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\305969002.txt,[],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\306030984.txt,['General Test Fail'],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\306094069.txt,[],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\306096420.txt,[],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\306097825.txt,[],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\307289250.txt,['General Test Fail'],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\307289253.txt,[],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\307293707.txt,['General Test Fail'],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\307649045.txt,['General Test Fail'],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\307649047.txt,[],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\307649048.txt,[],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\307657100.txt,['General Test Fail'],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\307657104.txt,[],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\307657110.txt,[],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\308044974.txt,[],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\308044975.txt,[],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\308053955.txt,[],"[],[]","[],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\308053957.txt,[],"[],[]","[],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\308056682.txt,['General Test Fail'],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\308056684.txt,[],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\308056685.txt,[],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\308107860.txt,[],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\308108276.txt,[],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\308125537.txt,[],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\308125615.txt,[],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\308125616.txt,[],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\308129943.txt,[],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\308133988.txt,[],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\308138451.txt,[],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\308140824.txt,[],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\308141077.txt,[],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\308176740.txt,['General Test Fail'],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\309247951.txt,[],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\309248843.txt,[],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\309262478.txt,[],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\309262479.txt,[],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\309266357.txt,['General Test Fail'],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\309266359.txt,[],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\309266360.txt,[],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\309269367.txt,['General Test Fail'],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\309269370.txt,[],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\309269373.txt,[],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\309272495.txt,['General Test Fail'],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\309273350.txt,['General Test Fail'],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\309750828.txt,[],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\309782085.txt,[],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\310322922.txt,['General Test Fail'],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\310327502.txt,['General Test Fail'],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\311445448.txt,[],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\311586312.txt,[],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\311586595.txt,[],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\311586869.txt,[],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\311713514.txt,['General Test Fail'],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\311713517.txt,[],"['Resource Not Found'],[]","['Resource Not Found'],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\312084452.txt,[],"[],[]","[],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\312084453.txt,[],"[],[]","[],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\312084454.txt,[],"[],[]","[],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\312084455.txt,[],"[],[]","[],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\312086422.txt,['General Test Fail'],"[],[]","[],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\312143186.txt,['General Test Fail'],"[],[]","[],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\312145228.txt,['General Test Fail'],"[],[]","[],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\312147221.txt,['General Test Fail'],"[],[]","[],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\312150187.txt,['General Test Fail'],"[],[]","[],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\312567528.txt,['General Test Fail'],"[],[]","[],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\312567781.txt,['General Test Fail'],"[],[]","[],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\312687181.txt,['General Test Fail'],"[],[]","[],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\312692187.txt,['General Test Fail'],"[],[]","[],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\312692189.txt,[],"[],[]","[],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\312692963.txt,['General Test Fail'],"[],[]","[],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\312692965.txt,[],"[],[]","[],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\312695290.txt,[],"[],[]","[],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\312699289.txt,[],"[],[]","[],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\312724609.txt,['General Test Fail'],"[],[]","[],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\312725595.txt,[],"['Dependency install Problem'],[]","['Dependency install Problem'],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\312738900.txt,[],"[],[]","[],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\312740085.txt,[],"[],[]","[],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\312766009.txt,[],"[],[]","[],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\312766039.txt,[],"[],[]","[],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\312766095.txt,[],"[],[]","[],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\312766101.txt,['General Test Fail'],"[],[]","[],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\312766104.txt,[],"[],[]","[],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\312795382.txt,[],"[],[]","[],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\312795387.txt,[],"[],[]","[],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\313191999.txt,['General Test Fail'],"[],[]","[],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\313192003.txt,[],"[],[]","[],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\313206845.txt,['General Test Fail'],"[],[]","[],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\313268970.txt,[],"[],[]","[],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\313268971.txt,[],"[],[]","[],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\313268997.txt,[],"[],[]","[],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\313268999.txt,[],"[],[]","[],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\313269773.txt,[],"[],[]","[],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\313269774.txt,[],"[],[]","[],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\313269805.txt,[],"[],[]","[],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\313269807.txt,[],"[],[]","[],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\313565489.txt,[],"[],[]","[],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\313565490.txt,[],"[],[]","[],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\313565594.txt,[],"[],[]","[],[]",[],['Incomplete Log'],[],TRUE,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\allenai_allennlp\job_logs\313565595.txt,[],"[],[]","[],[]",[],['Incomplete Log'],[],TRUE,Tool
