file_name,FailureClassedAsError,ScriptError,BuildDepError,TravisError,TimeExceeded,NotPythonLang,LogNotFound,No Fail Detected,RepoType
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\wkentaro_chainer-mask-rcnn\job_logs\124274538.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\wkentaro_chainer-mask-rcnn\job_logs\124274903.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\wkentaro_chainer-mask-rcnn\job_logs\124274904.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\wkentaro_chainer-mask-rcnn\job_logs\124485393.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\wkentaro_chainer-mask-rcnn\job_logs\124485394.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\wkentaro_chainer-mask-rcnn\job_logs\124485441.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\wkentaro_chainer-mask-rcnn\job_logs\124485442.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\wkentaro_chainer-mask-rcnn\job_logs\125553440.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\wkentaro_chainer-mask-rcnn\job_logs\125553441.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\wkentaro_chainer-mask-rcnn\job_logs\125603600.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\wkentaro_chainer-mask-rcnn\job_logs\125603601.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\wkentaro_chainer-mask-rcnn\job_logs\125603792.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\wkentaro_chainer-mask-rcnn\job_logs\125604000.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\wkentaro_chainer-mask-rcnn\job_logs\125604165.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\wkentaro_chainer-mask-rcnn\job_logs\125604166.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\wkentaro_chainer-mask-rcnn\job_logs\125604890.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\wkentaro_chainer-mask-rcnn\job_logs\125604891.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\wkentaro_chainer-mask-rcnn\job_logs\126161825.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\wkentaro_chainer-mask-rcnn\job_logs\126390524.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\wkentaro_chainer-mask-rcnn\job_logs\126390525.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\wkentaro_chainer-mask-rcnn\job_logs\126441198.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\wkentaro_chainer-mask-rcnn\job_logs\129017431.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\wkentaro_chainer-mask-rcnn\job_logs\138023967.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\wkentaro_chainer-mask-rcnn\job_logs\152795674.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\wkentaro_chainer-mask-rcnn\job_logs\167810300.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\wkentaro_chainer-mask-rcnn\job_logs\167810301.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\wkentaro_chainer-mask-rcnn\job_logs\167927882.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\wkentaro_fcn\job_logs\450094527.txt,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\wkentaro_fcn\job_logs\450655269.txt,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\wkentaro_fcn\job_logs\454258124.txt,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\wkentaro_fcn\job_logs\454779847.txt,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\wkentaro_fcn\job_logs\455286469.txt,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\wkentaro_fcn\job_logs\467296951.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\wkentaro_fcn\job_logs\474474711.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\wkentaro_fcn\job_logs\474475685.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\wkentaro_fcn\job_logs\474664298.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\wkentaro_labelme\job_logs\560275183.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\wkentaro_labelme\job_logs\560275184.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\wkentaro_labelme\job_logs\560275185.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\wkentaro_labelme\job_logs\560275186.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\wkentaro_labelme\job_logs\560275187.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\wkentaro_labelme\job_logs\572014540.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\wkentaro_labelme\job_logs\572014541.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\wkentaro_labelme\job_logs\572014542.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\wkentaro_labelme\job_logs\572014543.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\wkentaro_labelme\job_logs\572014544.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\wkentaro_labelme\job_logs\572014545.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\wkentaro_labelme\job_logs\577842130.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\wkentaro_pytorch-fcn\job_logs\389731120.txt,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\wkentaro_pytorch-fcn\job_logs\389776254.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\wkentaro_pytorch-fcn\job_logs\389777014.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\wkentaro_pytorch-fcn\job_logs\442179655.txt,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\wkentaro_pytorch-fcn\job_logs\445574903.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\wkentaro_pytorch-fcn\job_logs\474477782.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\wkentaro_pytorch-fcn\job_logs\474477785.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\wkentaro_pytorch-fcn\job_logs\474478295.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\wkentaro_pytorch-fcn\job_logs\474478298.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\wkentaro_pytorch-fcn\job_logs\475202204.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\wkentaro_pytorch-fcn\job_logs\475202207.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\wkentaro_pytorch-fcn\job_logs\485347734.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\wkentaro_pytorch-fcn\job_logs\485350071.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\WLM1ke_poptimizer\job_logs\213231068.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\WLM1ke_poptimizer\job_logs\213713754.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\WLM1ke_poptimizer\job_logs\213785841.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\WLM1ke_poptimizer\job_logs\219943278.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\WLM1ke_poptimizer\job_logs\219968245.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\X-DataInitiative_tick\job_logs\580419861.txt,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\X-DataInitiative_tick\job_logs\687133278.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\X-DataInitiative_tick\job_logs\687133279.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\XanaduAI_pennylane-pq\job_logs\247257852.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\XanaduAI_pennylane-pq\job_logs\247257853.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\XanaduAI_pennylane-pq\job_logs\247257854.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\XanaduAI_pennylane-pq\job_logs\247258035.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\XanaduAI_pennylane-pq\job_logs\247258036.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\XanaduAI_pennylane-pq\job_logs\247258037.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\XanaduAI_pennylane-pq\job_logs\247258538.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\XanaduAI_pennylane-pq\job_logs\247258539.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\XanaduAI_pennylane-pq\job_logs\247258540.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\XanaduAI_pennylane-pq\job_logs\247258544.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\XanaduAI_pennylane-pq\job_logs\247258545.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\XanaduAI_pennylane-pq\job_logs\247258546.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\XanaduAI_pennylane-pq\job_logs\247258840.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\XanaduAI_pennylane-pq\job_logs\247258841.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\XanaduAI_pennylane-pq\job_logs\247258842.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\XanaduAI_pennylane-pq\job_logs\247258848.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\XanaduAI_pennylane-pq\job_logs\247258849.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\XanaduAI_pennylane-pq\job_logs\247258850.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\XanaduAI_pennylane-pq\job_logs\319495405.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\XanaduAI_pennylane-pq\job_logs\319495406.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\XanaduAI_pennylane-pq\job_logs\319495407.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\XanaduAI_pennylane-pq\job_logs\319496538.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\XanaduAI_pennylane-pq\job_logs\319496539.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\XanaduAI_pennylane-pq\job_logs\319496540.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\XanaduAI_pennylane-sf\job_logs\247176291.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\XanaduAI_pennylane-sf\job_logs\247176292.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\XanaduAI_pennylane-sf\job_logs\247176304.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\XanaduAI_pennylane-sf\job_logs\247176305.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\XanaduAI_pennylane-sf\job_logs\247207676.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\XanaduAI_pennylane-sf\job_logs\247207677.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\XanaduAI_pennylane-sf\job_logs\353524653.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\XanaduAI_pennylane-sf\job_logs\353524655.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\XanaduAI_pennylane-sf\job_logs\353524656.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\XanaduAI_pennylane-sf\job_logs\353532687.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\XanaduAI_pennylane-sf\job_logs\353532688.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\XanaduAI_pennylane-sf\job_logs\353532689.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\XanaduAI_pennylane-sf\job_logs\353533611.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\XanaduAI_pennylane-sf\job_logs\353533612.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\XanaduAI_pennylane-sf\job_logs\353533613.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\XanaduAI_pennylane-sf\job_logs\353533789.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\XanaduAI_pennylane-sf\job_logs\353533790.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\XanaduAI_pennylane-sf\job_logs\353533791.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\XanaduAI_pennylane-sf\job_logs\353533880.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\XanaduAI_pennylane-sf\job_logs\353533881.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\XanaduAI_pennylane-sf\job_logs\353533882.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\XanaduAI_pennylane-sf\job_logs\353533939.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\XanaduAI_pennylane-sf\job_logs\353533940.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\XanaduAI_pennylane-sf\job_logs\353533941.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\XanaduAI_pennylane-sf\job_logs\353534825.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\XanaduAI_pennylane-sf\job_logs\353534826.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\XanaduAI_pennylane-sf\job_logs\353534827.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Applied
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ageitgey_face_recognition\job_logs\508437210.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ageitgey_face_recognition\job_logs\508439775.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ageitgey_face_recognition\job_logs\535137274.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ageitgey_face_recognition\job_logs\535137275.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ageitgey_face_recognition\job_logs\535137276.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ageitgey_face_recognition\job_logs\535137277.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ageitgey_face_recognition\job_logs\535137278.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ageitgey_face_recognition\job_logs\539099407.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ageitgey_face_recognition\job_logs\539099408.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ageitgey_face_recognition\job_logs\539099409.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tool
