file_name,FailureClassedAsError,ScriptError,BuildDepError,TravisError,TimeExceeded,NotPythonLang,LogNotFound,NoFailDetected
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\chartbeat-labs_textacy\job_logs\287513992.txt,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\chartbeat-labs_textacy\job_logs\287513993.txt,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\chartbeat-labs_textacy\job_logs\287514010.txt,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\chartbeat-labs_textacy\job_logs\287514011.txt,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\chartbeat-labs_textacy\job_logs\287514012.txt,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\chartbeat-labs_textacy\job_logs\287514051.txt,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\chartbeat-labs_textacy\job_logs\287514052.txt,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\chartbeat-labs_textacy\job_logs\287514053.txt,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\chartbeat-labs_textacy\job_logs\287514241.txt,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\chartbeat-labs_textacy\job_logs\317436062.txt,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\chartbeat-labs_textacy\job_logs\317659727.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\chartbeat-labs_textacy\job_logs\317659728.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\chartbeat-labs_textacy\job_logs\317659729.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\chartbeat-labs_textacy\job_logs\317999765.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\chartbeat-labs_textacy\job_logs\317999766.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\chartbeat-labs_textacy\job_logs\317999767.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\chartbeat-labs_textacy\job_logs\318194874.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\chartbeat-labs_textacy\job_logs\318194875.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\chartbeat-labs_textacy\job_logs\318194876.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\chartbeat-labs_textacy\job_logs\371951151.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\chartbeat-labs_textacy\job_logs\371951152.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\chartbeat-labs_textacy\job_logs\371955873.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\chartbeat-labs_textacy\job_logs\371955874.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\chartbeat-labs_textacy\job_logs\371955875.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\chartbeat-labs_textacy\job_logs\371957130.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\chartbeat-labs_textacy\job_logs\371957131.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\chartbeat-labs_textacy\job_logs\371957132.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\chartbeat-labs_textacy\job_logs\371958300.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\chartbeat-labs_textacy\job_logs\371958301.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\chartbeat-labs_textacy\job_logs\371958302.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\chartbeat-labs_textacy\job_logs\371963760.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\chartbeat-labs_textacy\job_logs\371963761.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\chartbeat-labs_textacy\job_logs\371963762.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\chartbeat-labs_textacy\job_logs\371963945.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\chartbeat-labs_textacy\job_logs\371963946.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\chartbeat-labs_textacy\job_logs\371963947.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\chartbeat-labs_textacy\job_logs\372115146.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\chartbeat-labs_textacy\job_logs\372115147.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\chartbeat-labs_textacy\job_logs\372115148.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\chartbeat-labs_textacy\job_logs\372119277.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\chartbeat-labs_textacy\job_logs\372119278.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\chartbeat-labs_textacy\job_logs\372119279.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\chartbeat-labs_textacy\job_logs\372120251.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\chartbeat-labs_textacy\job_logs\372120252.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\chartbeat-labs_textacy\job_logs\372120253.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\chartbeat-labs_textacy\job_logs\372120792.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\chartbeat-labs_textacy\job_logs\372120793.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\chartbeat-labs_textacy\job_logs\372120794.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\chartbeat-labs_textacy\job_logs\372127598.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\chartbeat-labs_textacy\job_logs\372127599.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\chartbeat-labs_textacy\job_logs\372127600.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\chartbeat-labs_textacy\job_logs\372128415.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\chartbeat-labs_textacy\job_logs\372128416.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\chartbeat-labs_textacy\job_logs\372128417.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\chartbeat-labs_textacy\job_logs\372142802.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\chartbeat-labs_textacy\job_logs\372142803.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\chartbeat-labs_textacy\job_logs\372142804.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\chartbeat-labs_textacy\job_logs\372146658.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\chartbeat-labs_textacy\job_logs\372146659.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\chartbeat-labs_textacy\job_logs\372146660.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\chartbeat-labs_textacy\job_logs\372149022.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\chartbeat-labs_textacy\job_logs\372149023.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\chartbeat-labs_textacy\job_logs\372149024.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\comic_grand-challenge.org\job_logs\640398060.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\comic_grand-challenge.org\job_logs\640419819.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\comic_grand-challenge.org\job_logs\640424548.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\comic_grand-challenge.org\job_logs\640431174.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\comic_grand-challenge.org\job_logs\640432037.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\comic_grand-challenge.org\job_logs\640641036.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\comic_grand-challenge.org\job_logs\641716591.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\explosion_spaCy\job_logs\761447304.txt,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\explosion_spaCy\job_logs\761482607.txt,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\explosion_spaCy\job_logs\761482608.txt,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ibayer_fastFM\job_logs\288330664.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ibayer_fastFM\job_logs\288330665.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ibayer_fastFM\job_logs\289172815.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ibayer_fastFM\job_logs\289172816.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ibayer_fastFM\job_logs\289179811.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ibayer_fastFM\job_logs\289179813.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ibayer_fastFM\job_logs\289250533.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ibayer_fastFM\job_logs\289250539.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ibayer_fastFM\job_logs\289261195.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ibayer_fastFM\job_logs\289261196.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ibayer_fastFM\job_logs\289651009.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ibayer_fastFM\job_logs\289651010.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ibayer_fastFM\job_logs\290071525.txt,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ibayer_fastFM\job_logs\290071527.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ibayer_fastFM\job_logs\290078202.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ibayer_fastFM\job_logs\290078203.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ibayer_fastFM\job_logs\290078204.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ibayer_fastFM\job_logs\290078205.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ibayer_fastFM\job_logs\290078208.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ibayer_fastFM\job_logs\290189677.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ibayer_fastFM\job_logs\290189679.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ibayer_fastFM\job_logs\290189681.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ibayer_fastFM\job_logs\290198374.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ibayer_fastFM\job_logs\290198376.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ibayer_fastFM\job_logs\290198380.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ibayer_fastFM\job_logs\290368189.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ibayer_fastFM\job_logs\290368191.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ibayer_fastFM\job_logs\290368193.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ibayer_fastFM\job_logs\290409658.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ibayer_fastFM\job_logs\290414555.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ibayer_fastFM\job_logs\290432113.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ibayer_fastFM\job_logs\290432115.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ibayer_fastFM\job_logs\290432117.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ibayer_fastFM\job_logs\290433694.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ibayer_fastFM\job_logs\290433696.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ibayer_fastFM\job_logs\290465058.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ibayer_fastFM\job_logs\290493156.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ibayer_fastFM\job_logs\291232605.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ibayer_fastFM\job_logs\291232606.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ibayer_fastFM\job_logs\291232607.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ibayer_fastFM\job_logs\291232608.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ibayer_fastFM\job_logs\291232609.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ibayer_fastFM\job_logs\291232627.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ibayer_fastFM\job_logs\291232631.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ibayer_fastFM\job_logs\291242276.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ibayer_fastFM\job_logs\291242277.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ibayer_fastFM\job_logs\291242286.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ibayer_fastFM\job_logs\291242289.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ibayer_fastFM\job_logs\291246145.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ibayer_fastFM\job_logs\291246156.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ibayer_fastFM\job_logs\291264699.txt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ibayer_fastFM\job_logs\291548903.txt,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ibayer_fastFM\job_logs\291548918.txt,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ibayer_fastFM\job_logs\291562580.txt,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ibayer_fastFM\job_logs\291562585.txt,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ibayer_fastFM\job_logs\291722363.txt,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ibayer_fastFM\job_logs\291777832.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ibayer_fastFM\job_logs\291778613.txt,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ibayer_fastFM\job_logs\291778629.txt,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ibayer_fastFM\job_logs\291918177.txt,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ibayer_fastFM\job_logs\291918190.txt,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ibayer_fastFM\job_logs\291922478.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ibayer_fastFM\job_logs\291922486.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ibayer_fastFM\job_logs\291927880.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ibayer_fastFM\job_logs\291927885.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ibayer_fastFM\job_logs\291930415.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Tool\ibayer_fastFM\job_logs\291930439.txt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
