file_name,TestFail,BuildError,TestError,CodeAnalysisError,TravisError,DeploymentError
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\718130712.txt,None,Dependency install Problem,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\718130713.txt,None,Dependency install Problem,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\718130714.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\718130715.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\718130716.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\718847117.txt,Resource Not Found,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\718847118.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\718847119.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\718847120.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\718847121.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\720132880.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\720132881.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\720132882.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\720132883.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\720132884.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\720238287.txt,None,None,None,None,Incomplete Log,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\720238288.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\720238289.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\720238290.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\720256072.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\720256073.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\720256074.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\720256075.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\720259474.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\720259475.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\720259476.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\720259477.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\720871603.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\720871604.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\722615083.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\722615084.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\722616526.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\722616529.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\722969938.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\722969939.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\722969940.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\722969941.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\722969942.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\722971136.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\722971137.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\722971138.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\722971139.txt, Import problem,None,Test Collection Error,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\722971140.txt, Import problem,None,Test Collection Error,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\722974902.txt, Import problem,None,Test Collection Error,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\722974903.txt, Import problem,None,Test Collection Error,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\723314543.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\723660806.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\730361579.txt, Import problem,None,Test Collection Error,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\731787835.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\731787836.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\731787837.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\732383489.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\732383490.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\732383491.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\733745047.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\733745048.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\733745049.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\733745050.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\733803652.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\733803653.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\733803654.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\733803655.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\733807861.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\733807862.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\733807863.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\733807864.txt,None,None,Test Collection Error,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\733807865.txt,None,None,Test Collection Error,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\733841227.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\733841228.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\733841229.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\733841734.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\733841735.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\733841736.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\734440582.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\734440583.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\734445484.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\734445485.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\734445486.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\734606171.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\734606172.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\734606173.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\734606174.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\735198282.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\735198283.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\735198285.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\735500467.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\735500468.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\735500469.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\735500470.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\735552661.txt,Resource Not Found,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\735552662.txt,Resource Not Found,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\735552663.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\735861667.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\735861668.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\735861669.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\736172558.txt,Exception Fail,Connection Error,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\740943388.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\751862331.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\751862339.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\751862341.txt, Import problem,None,Test Collection Error,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\752854679.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\752854680.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\752854681.txt, Import problem,None,Test Collection Error,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\753998117.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\753998118.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\753998119.txt, Import problem,None,Test Collection Error,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\755071606.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\755071607.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\755071608.txt, Import problem,None,Test Collection Error,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\756143263.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\756143264.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\756143265.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\756505166.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\756505167.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\756505168.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\756505169.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\756505170.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\757128192.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\757128193.txt,None,None,Test Collection Error,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\757128194.txt,None,None,Test Collection Error,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\758112846.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\758112847.txt,None,None,Test Collection Error,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\758112848.txt,None,None,Test Collection Error,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\758112850.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\759097966.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\759097967.txt,None,None,Test Collection Error,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\759097968.txt,None,None,Test Collection Error,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\759367691.txt,None,None,Test Collection Error,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\759367692.txt,None,None,Test Collection Error,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\759367709.txt,None,None,Test Collection Error,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\759367710.txt,None,None,Test Collection Error,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\759665364.txt,None,None,Test Collection Error,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\759665365.txt,None,None,Test Collection Error,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brainiak_brainiak\job_logs\759666291.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brendanhasz_probflow\job_logs\295204799.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brendanhasz_probflow\job_logs\295204800.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brendanhasz_probflow\job_logs\295207867.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brendanhasz_probflow\job_logs\295207868.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brendanhasz_probflow\job_logs\358650368.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brendanhasz_probflow\job_logs\358650369.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brendanhasz_probflow\job_logs\368126678.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brendanhasz_probflow\job_logs\368126679.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brendanhasz_probflow\job_logs\368126680.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brendanhasz_probflow\job_logs\368129509.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brendanhasz_probflow\job_logs\368129510.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\brendanhasz_probflow\job_logs\368129511.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\catalyst-team_catalyst\job_logs\172216428.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\catalyst-team_catalyst\job_logs\172320969.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\catalyst-team_catalyst\job_logs\172322283.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\catalyst-team_catalyst\job_logs\172433049.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\catalyst-team_catalyst\job_logs\173082277.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\catalyst-team_catalyst\job_logs\173189257.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\catalyst-team_catalyst\job_logs\173287752.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\catalyst-team_catalyst\job_logs\173405594.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\catalyst-team_catalyst\job_logs\174589089.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\catalyst-team_catalyst\job_logs\174599433.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\catalyst-team_catalyst\job_logs\174900160.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\catalyst-team_catalyst\job_logs\174925721.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\catalyst-team_catalyst\job_logs\174943042.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\catalyst-team_catalyst\job_logs\174950324.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\catalyst-team_catalyst\job_logs\174950552.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\catalyst-team_catalyst\job_logs\174952147.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\catalyst-team_catalyst\job_logs\175500939.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\catalyst-team_catalyst\job_logs\176302644.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\catalyst-team_catalyst\job_logs\177370570.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\catalyst-team_catalyst\job_logs\178179152.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\catalyst-team_catalyst\job_logs\178180956.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\catalyst-team_catalyst\job_logs\178196874.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\catalyst-team_catalyst\job_logs\178281630.txt,None,None,Test Collection Error,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\catalyst-team_catalyst\job_logs\178317083.txt,None,Gemeral Build Error,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\catalyst-team_catalyst\job_logs\178329609.txt,None,Gemeral Build Error,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\catalyst-team_catalyst\job_logs\178358661.txt,None,Gemeral Build Error,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\catalyst-team_catalyst\job_logs\178444220.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\catalyst-team_catalyst\job_logs\178444642.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\catalyst-team_catalyst\job_logs\178458231.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\catalyst-team_catalyst\job_logs\178460795.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\catalyst-team_catalyst\job_logs\178469689.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\catalyst-team_catalyst\job_logs\180029437.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\catalyst-team_catalyst\job_logs\180183630.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\catalyst-team_catalyst\job_logs\180510107.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\catalyst-team_catalyst\job_logs\180524248.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\catalyst-team_catalyst\job_logs\180844535.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\catalyst-team_catalyst\job_logs\180855218.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\catalyst-team_catalyst\job_logs\180859437.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\catalyst-team_catalyst\job_logs\180864812.txt,None,None,None,None,None,None
C:\Users\dhiarzig\PycharmProjects\ML-CI\Project Stats Year\Applied\catalyst-team_catalyst\job_logs\180871642.txt,None,None,None,None,None,None
